rowID;ref_Label;gz_id;toponym-match;toponym-score;saint-match;category-match;territories-match;phase-1-outcome;ref_Region;ref_START;ref_END;manual_region;manual_province;manual_district;manual_ciudad_villa_only
588;Dolores;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
589;Colima;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
590;Real de Asientos de Ibarra;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
591;Villanueva (Zacatecas);;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
592;Puerto del Cedral;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
593;Ojocaliente;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
594;Amatlán de Cañas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
595;Ahuacatlan;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
596;Villa Encarnación;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
597;Real de la Yesca;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
598;Presidio de Janos;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
599;Presidio del Carrizal;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
600;Presidio de San Elizario;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
601;Paso del Norte;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
602;Presidio de San Carlos de Buenavista;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
603;San Miguel de Horcasitas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
604;Presidio de San Bernardino de Fronteras;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
605;Presidio de Santa Gertrudis del Altar;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
606;Aguayo;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
607;Altamira;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
608;San Carlos del Nuevo Santander;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
609;San Fernando de Austria;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
610;La Monclova;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
611;Padilla;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
612;Valle del Pilón;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
613;Presidio de Rio Grande;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
614;Zacualpan;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
615;Santa María de los Ramos;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
616;Rioverde;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
617;Valle del Maiz;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
618;Presidio Aguaverde;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
619;Presidio de la Babia;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
620;San Francisco de Matehuala;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
621;Real de los Reyes;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
622;Presidio de San Buenaventura;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
623;Presidio del Gallo;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
624;Real de San Dimas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
625;Real de Santa Cruz de los Gavilanes;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
626;Real de Ventanas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
627;Nombre de Dios;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
628;Avino;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
629;San Ildefonso de la Cieneguilla;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
630;P. de San Diego;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
631;Presidio de San Francisco;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
632;P. de Santa Barbara;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
633;P. de Loreto;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
634;San Antonio de la Huerta;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
635;Santa Rosa de Cosihuiriáchic;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
636;Cacaria;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
637;Presidio de Santa Cruz;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
638;Presidio de Anahelo;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
639;Presidio de San Agustín de Tucson;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
640;Huatimape;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
641;Presidio del Principe;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
642;Gracias a Dios;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
643;Guatemala;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
644;San Salvador;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
645;Ciudad Real;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
646;Comayagua;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
647;León;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
648;Trujillo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
649;Cartago;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
650;Comitan;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
651;Tapachula;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
652;Tonalá;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
653;Tonalá;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
654;Tuxtla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
655;Chiapas;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
656;Mazatenango;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
657;Sonsonate;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
658;Zacapa;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
659;Chiquimula;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
660;Totonicapan;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
661;Quetzaltenango;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
662;Santa Ana;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
663;Coxutepeque;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
664;San Vicente;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
665;Zacatecoluca;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
666;San Miguel;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
667;Olanchito;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
668;San Fernando de Omoa;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
669;Tegucigalpa;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
670;Metapan;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
671;Managua;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
672;El Realejo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
673;Masaya;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
674;Granada;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
675;Nicaragua;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
676;Villanueva de San Jose;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
677;San Felipe del Golfo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
678;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
679;Puerto Principe;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
680;Puerto Rico;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
681;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
682;Santiago de Cuba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
683;Panzacola;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
684;San Agustin de la Florida;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
685;Concepcion de la Vega;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
686;Trinidad;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
687;Matanzas;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
688;Baracoa;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
689;Bayamo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
690;Guanabacoa;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
691;Holguin;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
692;Sancti Spiritus;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
693;San Juan de los Remedios;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
694;Santa Clara;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
695;Jaruco;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
696;Santa Maria del Rosario;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
697;Nueva Orleans;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
698;Mobila;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
699;Puerto de Plata;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
700;Montecristi;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
701;San Juan;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
702;Neiba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
703;San Rafael de Rozas;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
704;Dajabon;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
705;Cotui;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
706;Banica;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
707;Azua;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
708;Santiago de los Caballeros;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
709;San Antonio de las Vegas;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
710;Hincha;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
711;Bani;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
712;Caracas;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
713;Coro;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
714;El Tocuyo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
715;isla Trinidad;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
716;isla Trinidad;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
717;isla Trinidad;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
718;Cumana;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
719;Cumana;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
720;Cumana;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
721;isla Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
722;isla Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
723;isla Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
724;Maracaibo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
725;Maracaibo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
726;Maracaibo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
727;Barinas;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
728;Barinas;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
729;Guayana;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
730;La Guaira;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
731;Merida;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
732;Merida;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
733;Araure;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
734;Barquisimeto;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
735;Carora;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
736;Guanare;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
737;San Carlos;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
738;San Felipe;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
739;Valencia;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
740;Maracay;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
741;Turmero;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
742;La Victoria;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
743;Puerto Cabello;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
744;Barcelona;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
745;San Cristobal;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
746;San Cristobal;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
747;La Grita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
748;La Grita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
749;Trujillo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
750;Bailadores;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
751;San Antonio;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
752;Escuque;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
753;Santa Fe;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
754;Santa Fe;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
755;Panama;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
756;Antioquia;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
757;Cartagena;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
758;Portobelo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
759;Quibdo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
760;Santiago;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
761;Pore;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
762;Mariquita;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
763;Neiva;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
764;Neiva;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
765;Santa Marta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
766;Riohacha;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
767;Veraguas;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
768;Tunja;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
769;Socorro;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
770;Pamplona;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
771;San Martín;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
772;Medellin;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
773;Remedios;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
774;Rionegro;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
775;Marinilla;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
776;Zaragoza;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
777;Mompox;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
778;Simiti;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
779;Chire;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
780;Honda;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
781;Ibague;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
782;La Plata;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
783;La Plata;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
784;Purificación;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
785;San Jose Cucuta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
786;Giron;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
787;Salazar;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
788;Salazar;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
789;Nata;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
790;Ocaña;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
791;Valledupar;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
792;San Gil;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
793;Leyva;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
794;Barranquilla;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
795;Novita;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
796;Servita;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
797;Caqueza;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
798;Choconta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
799;Guaduas;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
800;Ubate;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
801;Ubate;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
802;Zipaquira;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
803;Zipaquira;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
804;Tenerife;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
805;Velez;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
806;Sogamoso;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
807;Santa Rosa de los Osos;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
808;San Bartolome;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
809;Cancan;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
810;Yolombo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
811;Barranca;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
812;Soledad;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
813;Sabanagrande;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
814;Sabanalarga;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
815;Morales;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
816;Tado;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
817;Las Juntas;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
818;Labranzagrande;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
819;Morcote;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
820;Morcote;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
821;San Jose de Nare;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
822;San Luis;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
823;Chaparral;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
824;Guamo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
825;Tocayma;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
826;Ambalema;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
827;Anapoyma;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
828;Coello;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
829;Espinal;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
830;Guayabal;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
831;Mesa de Juan Diaz;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
832;Coyayma;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
833;Aype;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
834;Ataco;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
835;Prado;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
836;Gigante;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
837;Pital;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
838;Bochalema;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
839;San Faustino;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
840;Pie de la Cuesta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
841;Bucaramanga;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
842;Cacota de Surata;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
843;San Cayetano;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
844;San Cayetano;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
845;Anton;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
846;Santa María;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
847;Penonome;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
848;La Chorrera;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
849;Arraijan;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
850;Capira;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
851;Chame;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
852;San Carlos;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
853;Los Santos;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
854;Parita;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
855;Las Tablas;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
856;Villeta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
857;Facatativa;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
858;Puerto Real;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
859;Chiriguana;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
860;Barrancas;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
861;Fonseca;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
862;Barichara;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
863;Charala;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
864;Oyba;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
865;Paramo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
866;Puente Real;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
867;Guadalupe;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
868;Cocuy;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
869;Chiquinquira;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
870;Santa Rosa;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
871;Serinza;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
872;Sativa;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
873;Suata;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
874;Tequia;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
875;Guateque;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
876;Villavieja;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
877;Rosario Cucuta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
878;Quito;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
879;Quito;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
880;Cuenca;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
881;Guayaquil;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
882;Popayan;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
