rowID;ref_Label;gz_id;fuzzy_score;category_match;saint_match;territories_match;phase_1a_outcome;toponym_match;lugar_label;lugar_partido_generico;lugar_provincia_generica;fine_level_mismatch;TYPE;Partido;Column3;ref_Jurisdiccion;ref_START;ref_END;phase_1b_step
238;San Miguel Atescacinco;1004099;0.8;category_null;saint_match;jurisdiccion_exact;candidate;none;San Miguel del Milagro;Tlaxcala;Tlaxcala;;Rancho;Apizaco;;Tlaxcala;1111;9999;
239;San Pedro Zotoluca;1004128;0.839;category_null;saint_match;jurisdiccion_exact;candidate;none;Tlalcuapan;Tlaxcala;Tlaxcala;;Rancho;Apizaco;;Tlaxcala;1111;9999;
243;San Bartolomé;1004064;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Cuahuixmatlac;Tlaxcala;Tlaxcala;;Rancho;Apizaco;;Tlaxcala;1111;9999;
243;San Bartolomé;1004082;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Matlalohcan;Tlaxcala;Tlaxcala;;Rancho;Apizaco;;Tlaxcala;1111;9999;
243;San Bartolomé;1004109;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Tenango;Tlaxcala;Tlaxcala;;Rancho;Apizaco;;Tlaxcala;1111;9999;
245;Socaque;;;pending;pending;unknown;relegated;none;;;;False;Rancho;Apizaco;;Tlaxcala;1111;9999;
246;Tepezalam;;;pending;pending;unknown;relegated;none;;;;False;Rancho;Apizaco;;Tlaxcala;1111;9999;
251;Tlacotla;1004043;0.923;category_null;no_saint;jurisdiccion_exact;auto_adopt;fuzzy;Acxotla;Tlaxcala;Tlaxcala;;Rancho;Tlaxco;;Tlaxcala;1111;9999;
253;San José;1004061;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Chimalpa;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
255;El Carmen;1004056;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Aztama;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
258;Guizye;;;pending;pending;unknown;relegated;none;;;;False;Rancho;San Felipe;;Tlaxcala;1111;9999;
259;San Lorenzo;1004052;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Axocomanitla;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
259;San Lorenzo;1004059;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Chaquitla;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
259;San Lorenzo;1004066;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Cuapiaxtla;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
260;Santa Cruz;1004130;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Santa Cruz Tlaxcala;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
261;San Miguel;1004099;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;San Miguel del Milagro;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
261;San Miguel;1004100;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;San Miguelito;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
261;San Miguel;1004108;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Tenancingo;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
261;San Miguel;1004140;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Xochitecatitla;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
265;Alporonga;;;pending;pending;unknown;relegated;none;;;;False;Rancho;San Felipe;;Tlaxcala;1111;9999;
266;Santo Tomás;1004142;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Xostla;Tlaxcala;Tlaxcala;;Rancho;San Felipe;;Tlaxcala;1111;9999;
269;Valbarcera;;;pending;pending;unknown;relegated;none;;;;False;Rancho;Nativitas;;Tlaxcala;1111;9999;
270;San Damián;1004123;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Texoloc;Tlaxcala;Tlaxcala;;Rancho;Nativitas;;Tlaxcala;1111;9999;
270;San Damián;1004125;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Tlacocalpan;Tlaxcala;Tlaxcala;;Rancho;Nativitas;;Tlaxcala;1111;9999;
272;San Antonio;1004040;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Acuamanala;Tlaxcala;Tlaxcala;;Venta;;;Tlaxcala;1111;9999;
272;San Antonio;1004068;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Cuaxomulco;Tlaxcala;Tlaxcala;;Venta;;;Tlaxcala;1111;9999;
273;Tenexaque;;;pending;pending;unknown;relegated;none;;;;False;Venta;;;Tlaxcala;1111;9999;
275;Santa María de la Defensa;1004043;1.0;category_null;saint_match;jurisdiccion_exact;candidate;exact;Acxotla;Tlaxcala;Tlaxcala;;Molino;;;Tlaxcala;1111;9999;
275;Santa María de la Defensa;1004087;0.848;category_null;saint_match;jurisdiccion_exact;candidate;none;Nativitas;Tlaxcala;Tlaxcala;;Molino;;;Tlaxcala;1111;9999;
275;Santa María de la Defensa;1004057;0.842;category_null;saint_match;jurisdiccion_exact;candidate;none;Belen;Tlaxcala;Tlaxcala;;Molino;;;Tlaxcala;1111;9999;
275;Santa María de la Defensa;1004051;0.812;category_null;saint_match;jurisdiccion_exact;candidate;none;Atlihuetzian;Tlaxcala;Tlaxcala;;Molino;;;Tlaxcala;1111;9999;
275;Santa María de la Defensa;1004053;0.812;category_null;saint_match;jurisdiccion_exact;candidate;none;Axotla;Tlaxcala;Tlaxcala;;Molino;;;Tlaxcala;1111;9999;
275;Santa María de la Defensa;1004104;0.812;category_null;saint_match;jurisdiccion_exact;candidate;none;Santa Maria España;Tlaxcala;Tlaxcala;;Molino;;;Tlaxcala;1111;9999;
275;Santa María de la Defensa;1004148;0.812;category_null;saint_match;jurisdiccion_exact;candidate;none;Zumpango;Tlaxcala;Tlaxcala;;Molino;;;Tlaxcala;1111;9999;
17;Las Nieves;;1.0;category_null;saint_match;;relegated;toponym_nombre;Nieves;Nieves;Zacatecas;;Pueblo;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
45;La Asunción;;1.0;category_null;saint_match;;relegated;toponym_nombre;Asuncion;Putumayo;Popayan;;Pueblo;Santa Ana Chiautempan;;Tlaxcala;1111;9999;no_partido_jurisdiccion
66;Atlancatepeque;;0.87;category_null;no_saint;;relegated;fuzzy;Tonacatepeque;San Salvador;San Salvador;;Pueblo;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
79;Mitepeque;;0.941;category_null;no_saint;;relegated;fuzzy;Yupitepeque;Chiquimula;Guatemala;;Pueblo;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
108;Nuestra Señora de la Defensa;;0.882;category_null;saint_match;;relegated;fuzzy;Nuestra Señora del Rayo;Parral;Durango;;Pueblo;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
110;Xaltip.C;;0.857;category_null;no_saint;;relegated;fuzzy;Jaltipan;Coatzacoalcos;Veracruz;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
111;Tepalcatepeque;;0.957;category_null;no_saint;;relegated;fuzzy;Tepalcatepec;Cholula;Puebla;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
115;Soltepeque;;0.9;category_null;no_saint;;relegated;fuzzy;Quetzaltepeque de la Sierra;San Salvador;San Salvador;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
120;La Asunción;;1.0;category_null;saint_match;;relegated;toponym_nombre;Asuncion;Putumayo;Popayan;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
129;San Cristóbal Jalapasco;;1.0;category_null;saint_match;;relegated;exact;San Cristobal;Tetela del Rio;Mexico;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
131;La Purísima Concepción;;1.0;category_null;saint_match;;relegated;exact;La Concepcion;Cosihuiriachic;Durango;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
133;Santo Domingo Texmola;;1.0;category_null;saint_match;;relegated;exact;Santo Domingo;Talamanca;Costa Rica;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
134;Guadalupe;;1.0;category_null;saint_match;;relegated;toponym_nombre;Guadalupe;Cuencame;Durango;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
135;San Cristóbal de la Rosa;;1.0;category_null;saint_match;;relegated;exact;San Cristobal;Tetela del Rio;Mexico;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
136;San Diego Azumatla;;1.0;category_null;saint_match;;relegated;exact;San Diego;Acaponeta;Guadalajara;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
149;San Buenaventura;;1.0;category_null;saint_match;;relegated;toponym_nombre;San Buenaventura;Mezquital;Durango;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
150;San Diego Zitlaltepeque;;1.0;category_null;saint_match;;relegated;exact;San Diego;Acaponeta;Guadalajara;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
151;San Diego del Pilancon;;1.0;category_null;saint_match;;relegated;exact;San Diego;Acaponeta;Guadalajara;;Hacienda;Tlaxcala;;Tlaxcala;1111;9999;no_partido_jurisdiccion
155;San Juan Acocotla;;1.0;category_null;saint_match;;relegated;exact;San Juan;Cienega de los Olivos;Durango;;Hacienda;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
156;Piedras Negras;;1.0;category_null;no_saint;;relegated;exact;Piedras;Montevideo;Banda oriental;;Hacienda;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
163;San José Buenavista;;1.0;category_null;saint_match;;relegated;exact;San Jose;Cienega de los Olivos;Durango;;Hacienda;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
166;San Juan Cuapesco [?];;1.0;category_null;saint_match;;relegated;exact;San Juan;Cienega de los Olivos;Durango;;Hacienda;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
168;Nuestra Señora del Rosario;;1.0;category_null;saint_match;;relegated;toponym_nombre;Nuestra Señora del Rosario;Tonala;Guadalajara;;Hacienda;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
171;Zoltepeque;;0.9;category_null;no_saint;;relegated;fuzzy;Quetzaltepeque de la Sierra;San Salvador;San Salvador;;Hacienda;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
172;San Andrés Buena Vista;;1.0;category_null;saint_match;;relegated;exact;San Andres;Chinipas-Tepehuana;Durango;;Hacienda;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
173;Tliquitepeque;;0.909;category_null;no_saint;;relegated;fuzzy;Yupitepeque;Chiquimula;Guatemala;;Hacienda;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
175;Icatepeque;;0.947;category_null;no_saint;;relegated;fuzzy;Jayaque;Santa Ana;San Salvador;;Hacienda;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
178;Tecomaluca;;0.889;category_null;no_saint;;relegated;fuzzy;Tecoluca;San Vicente;San Salvador;;Hacienda;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
179;Toluquilla;;1.0;category_null;no_saint;;relegated;exact;Toluquilla;Tonala;Guadalajara;;Hacienda;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
183;Huatepeque;;1.0;category_null;no_saint;;relegated;exact;Siguatepeque;Comayagua;Comayagua;;Hacienda;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
184;Metepeque;;0.889;category_null;no_saint;;relegated;fuzzy;Teotepeque;Santa Ana;San Salvador;;Hacienda;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
185;Meca;;1.0;category_null;no_saint;;relegated;exact;Amecac;Atlixco;Puebla;;Hacienda;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
186;Tepalcatepeque;;0.957;category_null;no_saint;;relegated;fuzzy;Tepalcatepec;Cholula;Puebla;;Hacienda;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
187;La Concepción;;1.0;category_null;saint_match;;relegated;toponym_nombre;La Concepcion;Cosihuiriachic;Durango;;Hacienda;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
191;Atotonilco;;1.0;category_null;no_saint;;relegated;exact;Atotonilco;Cuernavaca;Mexico;;Hacienda;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
193;Atoyaque;;0.857;category_null;no_saint;;relegated;fuzzy;Jayaque;Santa Ana;San Salvador;;Hacienda;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
194;San Cristóbal;;1.0;category_null;saint_match;;relegated;toponym_nombre;San Cristobal;Tetela del Rio;Mexico;;Hacienda;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
196;La Concepción;;1.0;category_null;saint_match;;relegated;toponym_nombre;La Concepcion;Cosihuiriachic;Durango;;Hacienda;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
202;Palula;;0.909;category_null;no_saint;;relegated;fuzzy;Pallan;Durango;Durango;;Hacienda;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
205;Buena Vista;;1.0;category_null;no_saint;;relegated;toponym_nombre;Buena Vista;Santa Cruz SC;Cochabamba;;Hacienda;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
208;Santa Águeda;;1.0;category_null;saint_match;;relegated;exact;Mariquita;Mariquita;Mariquita;;Hacienda;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
209;Los Dolores;;1.0;category_null;saint_match;;relegated;toponym_nombre;Dolores;Cuencame;Durango;;Hacienda;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
214;El Rosario;;1.0;category_null;saint_match;;relegated;toponym_nombre;Rosario;Salta;Tucuman;;Hacienda;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
219;El Pilancón;6000881;1.0;category_null;no_saint;;candidate;exact;Ancon;Lima;Lima;;Rancho y casas;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1000019;1.0;category_null;saint_match;;candidate;exact;San Antonio;Texas;Texas;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1001041;1.0;category_null;saint_match;;candidate;exact;San Antonio;Huichapan;Mexico;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1001042;1.0;category_null;saint_match;;candidate;exact;San Antonio;Huichapan;Mexico;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1001112;1.0;category_null;saint_match;;candidate;exact;San Antonio;Ixtlahuaca;Mexico;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1001187;1.0;category_null;saint_match;;candidate;exact;San Antonio;Metepec;Mexico;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1001510;1.0;category_null;saint_match;;candidate;exact;San Antonio;Sultepec;Mexico;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1002620;1.0;category_null;saint_match;;candidate;exact;Huitepec;Peñoles;Oaxaca;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1003261;1.0;category_null;saint_match;;candidate;exact;San Antonio;Huauchinango;Puebla;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1004023;1.0;category_null;saint_match;;candidate;exact;San Antonio;Chontalapa;Tabasco;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1004417;1.0;category_null;saint_match;;candidate;exact;San Antonio;Peten;Guatemala;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1005002;1.0;category_null;saint_match;;candidate;exact;San Antonio;Valles;San Luis Potosi;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1005368;1.0;category_null;saint_match;;candidate;exact;San Antonio;Cosihuiriachic;Durango;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1005433;1.0;category_null;saint_match;;candidate;exact;San Antonio;Cuencame;Durango;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;2000353;1.0;category_null;saint_match;;candidate;exact;San Antonio;Huehuetenango;Guatemala;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;2000829;1.0;category_null;saint_match;;candidate;exact;San Antonio;Yoro;Comayagua;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;2000861;1.0;category_null;saint_match;;candidate;exact;San Antonio;Tegucigalpa;Comayagua;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;2000872;1.0;category_null;saint_match;;candidate;exact;San Antonio;;;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;2000883;1.0;category_null;saint_match;;candidate;exact;San Antonio;San Vicente;San Salvador;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;2000934;1.0;category_null;saint_match;;candidate;exact;San Antonio;Comayagua;Comayagua;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;2000943;1.0;category_null;saint_match;;candidate;exact;San Antonio;Comayagua;Comayagua;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;3000246;1.0;category_null;saint_match;;candidate;exact;San Antonio;Habana Oeste;Habana;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;4000176;1.0;category_null;saint_match;;candidate;exact;San Antonio;San Jaime;Caracas;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;4000407;1.0;category_null;saint_match;;candidate;exact;San Antonio;Alto Orinoco;Guayana;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5000388;1.0;category_null;saint_match;;candidate;exact;San Antonio;Santa Marta;Santa Marta;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5000710;1.0;category_null;saint_match;;candidate;exact;Vetas bajas;Vetas-Giron;Pamplona;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5000858;1.0;category_null;saint_match;;candidate;exact;San Antonio;Andaquies;Neiva;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5000904;1.0;category_null;saint_match;;candidate;exact;San Antonio;Santa Marta;Santa Marta;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5600117;1.0;category_null;saint_match;;candidate;exact;San Antonio;Ibarra;Quito;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5600204;1.0;category_null;saint_match;;candidate;exact;San Antonio;Popayan;Popayan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5600529;1.0;category_null;saint_mismatch;;candidate;exact;Mamos;Putumayo;Popayan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5600650;1.0;category_null;saint_match;;candidate;exact;San Antonio;Cali;Popayan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;7000023;1.0;category_null;saint_match;;candidate;exact;San Antonio;Aconcagua;Santiago;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;7000192;1.0;category_null;saint_match;;candidate;exact;San Antonio;Melipilla;Santiago;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;8000693;1.0;category_null;saint_match;;candidate;exact;San Antonio;Yuracarees;Moxos;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9000271;1.0;category_null;saint_match;;candidate;exact;San Antonio;Chaco;Buenos Aires;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9000616;1.0;category_null;saint_match;;candidate;exact;San Antonio;Lujan;Buenos Aires;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9000650;1.0;category_null;saint_match;;candidate;exact;San Antonio;Campaña;Banda oriental;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9000662;1.0;category_null;saint_match;;candidate;exact;San Antonio;Asuncion;Paraguay;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9900009;1.0;category_null;saint_match;;candidate;exact;San Antonio;Talamanca;Costa Rica;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9900115;1.0;category_null;saint_match;;candidate;exact;San Antonio;Calabozo;Caracas;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9900282;1.0;category_null;saint_match;;candidate;exact;San Antonio;Coahuila;Coahuila;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9900647;1.0;category_null;saint_match;;candidate;exact;San Antonio;Corrientes;Buenos Aires;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9900914;1.0;category_null;saint_match;;candidate;exact;San Antonio;Andaquies;Neiva;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9900928;1.0;category_null;saint_mismatch;;candidate;exact;San Salvador;Putumayo;Popayan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9901106;1.0;category_null;saint_match;;candidate;exact;San Antonio;Jujuy;Tucuman;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9990002;1.0;category_null;saint_match;;candidate;exact;San Antonio;Guayra;Paraguay;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1002211;0.968;category_null;saint_match;;candidate;fuzzy;Tula;Jaumave;Nuevo Santander;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1002608;0.938;category_null;saint_match;;candidate;fuzzy;Tutla;Nejapa;Oaxaca;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9901219;0.938;category_null;saint_match;;candidate;fuzzy;San Antonio de Talca;Puchacai;Concepcion;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1000319;0.933;category_null;saint_match;;candidate;fuzzy;Tule;Cienega de los Olivos;Durango;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1005143;0.933;category_null;saint_match;;candidate;fuzzy;San Antonio del Tule;San Bartolome;Durango;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1002755;0.909;category_null;saint_match;;candidate;fuzzy;Acutla;Teposcolula;Oaxaca;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1001565;0.903;category_null;saint_match;;candidate;fuzzy;San Antonio Isla;Metepec-Tenango;Mexico;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1004495;0.903;category_null;saint_match;;candidate;fuzzy;Ticul;Sierra;Yucatan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;3000201;0.903;category_null;saint_match;;candidate;fuzzy;Tuna;Puerto Rico;Puerto Rico;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5000325;0.903;category_null;saint_match;;candidate;fuzzy;Tena;Boza;Santa Fe;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1003509;0.897;category_null;saint_match;;candidate;fuzzy;San Antonio de la Sal;Tehuacan;Puebla;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1004502;0.897;category_null;saint_match;;candidate;fuzzy;Xul;Sierra;Yucatan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;8000309;0.897;category_null;saint_match;;candidate;fuzzy;Poto;Azangaro;Puno;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;8000401;0.897;category_null;saint_match;;candidate;fuzzy;Aten;Apolobamba;La Paz;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1004461;0.889;category_null;saint_match;;candidate;fuzzy;Uci;Costa;Yucatan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1000557;0.882;category_null;saint_match;;candidate;fuzzy;Tapalpa;Sayula;Guadalajara;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1003127;0.882;category_null;saint_match;;candidate;fuzzy;Cuautla;Atlixco;Puebla;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1000564;0.878;category_null;saint_match;;candidate;fuzzy;Tlayacapan;Sayula;Guadalajara;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1004362;0.875;category_null;saint_match;;candidate;fuzzy;Ebula;Bolonchencauich;Yucatan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
