OficialID;foreignkey;prefix;prefixurl;suffixurl
170;Antonio_Jos%C3%A9_%C3%81lvarez_de_Abreu;wiki-es;https://es.wikipedia.org/wiki/;
2835;Alonso_P%C3%A9rez_de_Salazar;wiki-es;https://es.wikipedia.org/wiki/;
2860;Sebasti%C3%A1n_%C3%81lvarez_Alfonso_Rosica_de_Caldas;wiki-es;https://es.wikipedia.org/wiki/;
2862;Fernando_Francisco_de_Escobedo;wiki-es;https://es.wikipedia.org/wiki/;
2879;Jos%C3%A9_de_Estacher%C3%Ada;wiki-es;https://es.wikipedia.org/wiki/;
2883;Jos%C3%A9_de_Bustamante_y_Guerra;wiki-es;https://es.wikipedia.org/wiki/;
2884;Carlos_de_Urrutia_y_Montoya;wiki-es;https://es.wikipedia.org/wiki/;
2887;Andr%C3%A9s_D%C3%ADaz_Venero_de_Leyva;wiki-es;https://es.wikipedia.org/wiki/;
2913;José_Alfonso_Pizarro;wiki-es;https://es.wikipedia.org/wiki/;
2917;Manuel_Antonio_Fl%C3%B3rez_Maldonado;wiki-es;https://es.wikipedia.org/wiki/;
2921;Jos%C3%A9_Manuel_de_Ezpeleta;wiki-es;https://es.wikipedia.org/wiki/;
2922;Pedro_Mendinueta;wiki-es;https://es.wikipedia.org/wiki/;
2924;Francisco_Xavier_Venegas;wiki-es;https://es.wikipedia.org/wiki/;
2925;Benito_P%C3%A9rez_Brito;wiki-es;https://es.wikipedia.org/wiki/;
2926;Francisco_Jos%C3%A9_Montalvo_y_Ambulodi;wiki-es;https://es.wikipedia.org/wiki/;
2929;Luis_de_Velasco_y_Ruiz_de_Alarc%C3%B3n;wiki-es;https://es.wikipedia.org/wiki/;
2934;Lorenzo_Su%C3%A1rez_de_Mendoza;wiki-es;https://es.wikipedia.org/wiki/;
2939;Gaspar_de_Z%C3%BA%C3%B1iga_Acevedo_y_Velasco;wiki-es;https://es.wikipedia.org/wiki/;
2942;Diego_Fern%C3%A1ndez_de_C%C3%B3rdoba_(marqu%C3%A9s_de_Guadalc%C3%A1zar);wiki-es;https://es.wikipedia.org/wiki/;
2944;Diego_Carrillo_de_Mendoza_y_Pimentel;wiki-es;https://es.wikipedia.org/wiki/;
2945;Rodrigo_Pacheco_y_Osorio;wiki-es;https://es.wikipedia.org/wiki/;
2946;Diego_L%C3%B3pez_Pacheco_y_Portugal;wiki-es;https://es.wikipedia.org/wiki/;
2952;Francisco_Fern%C3%A1ndez_de_la_Cueva_y_Enr%C3%ADquez_de_Cabrera;wiki-es;https://es.wikipedia.org/wiki/;
2953;Juan_Francisco_de_Leyva_y_de_la_Cerda;wiki-es;https://es.wikipedia.org/wiki/;
2957;Payo_Enr%C3%ADquez_de_Rivera;wiki-es;https://es.wikipedia.org/wiki/;
2966;Juan_V%C3%A1zquez_de_Acu%C3%B1a_y_Bejarano;wiki-es;https://es.wikipedia.org/wiki/;
2977;Francisco_Rom%C3%A1_y_Rossell;wiki-es;https://es.wikipedia.org/wiki/;
3000;Pedro_de_Toledo_y_Leiva;wiki-es;https://es.wikipedia.org/wiki/;
3003;Pedro_%C3%81lvarez_de_Toledo_y_Leiva;wiki-es;https://es.wikipedia.org/wiki/;
3007;Carmine_Nicolao_Caracciolo;wiki-es;https://es.wikipedia.org/wiki/;
3018;Joaqu%C3%ADn_de_la_Pezuela;wiki-es;https://es.wikipedia.org/wiki/;
3056;Ambrosio_de_Benavides_Medina;wiki-es;https://es.wikipedia.org/wiki/;
3061;Joaqu%C3%ADn_del_Pino;wiki-es;https://es.wikipedia.org/wiki/;
3061;Joaqu%C3%ADn_del_Pino_y_Rozas;wiki-es;https://es.wikipedia.org/wiki/;
3067;Antonio_Vigil;wiki-es;https://es.wikipedia.org/wiki/;
3104;Francisco_Luis_H%C3%A9ctor_de_Carondelet;wiki-es;https://es.wikipedia.org/wiki/;
3107;Manuel_Ruiz_Urri%C3%A9s_de_Castilla;wiki-es;https://es.wikipedia.org/wiki/;
3118;Pedro_Antonio_de_Cevallos;wiki-es;https://es.wikipedia.org/wiki/;
3119;Juan_Jos%C3%A9_de_V%C3%A9rtiz_y_Salcedo;wiki-es;https://es.wikipedia.org/wiki/;
3120;Nicol%C3%A1s_del_Campo;wiki-es;https://es.wikipedia.org/wiki/;
3122;Pedro_de_Melo;wiki-es;https://es.wikipedia.org/wiki/;
3122;Pedro_Melo_de_Portugal;wiki-es;https://es.wikipedia.org/wiki/;
3123;Antonio_Olaguer_Feli%C3%BA;wiki-es;https://es.wikipedia.org/wiki/;
3124;Rafael_de_Sobremonte;wiki-es;https://es.wikipedia.org/wiki/;
3125;Santiago_de_Liniers;wiki-es;https://es.wikipedia.org/wiki/;
3126;Baltasar_Hidalgo_de_Cisneros;wiki-es;https://es.wikipedia.org/wiki/;
3137;Mart%C3%ADn_de_la_Concha_y_Jara;wiki-es;https://es.wikipedia.org/wiki/;
3139;Manuel_Pardo_Ribadeneira;wiki-es;https://es.wikipedia.org/wiki/;
3146;Victorino_Rodr%C3%ADguez_(funcionario);wiki-es;https://es.wikipedia.org/wiki/;
3147;Juan_Antonio_Guti%C3%A9rrez_de_la_Concha;wiki-es;https://es.wikipedia.org/wiki/;
3148;Andr%C3%A9s_de_Mestre;wiki-es;https://es.wikipedia.org/wiki/;
3151;Tom%C3%A1s_de_Arrigunaga;wiki-es;https://es.wikipedia.org/wiki/;
3152;Jos%C3%A9_de_Medeiros;wiki-es;https://es.wikipedia.org/wiki/;
3153;Nicol%C3%A1s_de_Villacorta_y_Oca%C3%B1a;wiki-es;https://es.wikipedia.org/wiki/;
3154;Nicol%C3%A1s_Severo_de_Isasmendi;wiki-es;https://es.wikipedia.org/wiki/;
3155;Joaqu%C3%ADn_Mestre;wiki-es;https://es.wikipedia.org/wiki/;
3173;Jos%C3%A9_Gabriel_Moscoso;wiki-es;https://es.wikipedia.org/wiki/;
3183;L%C3%A1zaro_de_Ribera_y_Espinoza;wiki-es;https://es.wikipedia.org/wiki/;
3186;Ram%C3%B3n_de_Urrutia_y_Las_Casas;wiki-es;https://es.wikipedia.org/wiki/;
3200;Antonio_Guti%C3%A9rrez_y_Ulloa;wiki-es;https://es.wikipedia.org/wiki/;
3205;Ignacio_de_Bustamante;wiki-es;https://es.wikipedia.org/wiki/;
3207;Manuel_Fern%C3%A1ndez_Rojo;wiki-es;https://es.wikipedia.org/wiki/;
3208;Juan_Jos%C3%A9_Lomb%C3%A1n;wiki-es;https://es.wikipedia.org/wiki/;
3216;Agust%C3%ADn_de_las_Cuentas_Zayas;wiki-es;https://es.wikipedia.org/wiki/;
3315;L%C3%A1zaro_de_Ribera_y_Espinoza;wiki-es;https://es.wikipedia.org/wiki/;
3316;Bernardo_de_Velasco;wiki-es;https://es.wikipedia.org/wiki/;
3317;Manuel_Guti%C3%A9rrez_Varona;wiki-es;https://es.wikipedia.org/wiki/;
4068;Antonio_Caballero_y_Fern%C3%A1ndez_de_Rodas;wiki-es;https://es.wikipedia.org/wiki/;
4084;Alejandro_Rodr%C3%ADguez_Arias_y_Rodulfo;wiki-es;https://es.wikipedia.org/wiki/;
4087;Adolfo_Jim%C3%A9nez_Castellanos;wiki-es;https://es.wikipedia.org/wiki/;
4104;Antonio_%C3%81lvarez_Pereyra;wiki-es;https://es.wikipedia.org/wiki/;
4118;Andr%C3%A9s_Arias_Maldonado_y_Velasco;wiki-es;https://es.wikipedia.org/wiki/;
3319;Bernardo_de_Velasco;wiki-es;https://es.wikipedia.org/wiki/;
3322;Ignacio_Santiago_Ulloa;wiki-es;https://es.wikipedia.org/wiki/;
3324;Bernardo_Jos%C3%A9_de_Arce;wiki-es;https://es.wikipedia.org/wiki/;
3325;Luis_de_Arguedas;wiki-es;https://es.wikipedia.org/wiki/;
3327;Buenaventura_de_Viteri;wiki-es;https://es.wikipedia.org/wiki/;
3329;Jos%C3%A9_Mariano_Batres_y_Asturias;wiki-es;https://es.wikipedia.org/wiki/;
3330;Jos%C3%A9_Alejandro_de_Aycinena;wiki-es;https://es.wikipedia.org/wiki/;
3331;Jos%C3%A9_Mar%C3%ADa_Peinado;wiki-es;https://es.wikipedia.org/wiki/;
3332;Jos%C3%A9_M%C3%A9ndez_de_Quiroga;wiki-es;https://es.wikipedia.org/wiki/;
3333;Juan_Miguel_de_Bustamante;wiki-es;https://es.wikipedia.org/wiki/;
3336;%C3%81lvaro_de_Rivaguda;wiki-es;https://es.wikipedia.org/wiki/;
3346;Antonio_Benavides_Baz%C3%A1n_y_Molina;wiki-es;https://es.wikipedia.org/wiki/;
3350;Antonio_Ainz_de_Ureta;wiki-es;https://es.wikipedia.org/wiki/;
3355;Alonso_Manuel_Pe%C3%B3n;wiki-es;https://es.wikipedia.org/wiki/;
3358;Jos%C3%A9_Merino_y_Ceballos;wiki-es;https://es.wikipedia.org/wiki/;
3360;Jos%C3%A9_Sabido_Vargas;wiki-es;https://es.wikipedia.org/wiki/;
3361;Arturo_O%27Neill;wiki-es;https://es.wikipedia.org/wiki/;
3363;Justo_Serrano;wiki-es;https://es.wikipedia.org/wiki/;
3368;Juan_Antonio_de_Ria%C3%B1o_y_Barcena;wiki-es;https://es.wikipedia.org/wiki/;
3544;Juan_de_Guillelmi_y_Andrada-Vanderwilde;wiki-es;https://es.wikipedia.org/wiki/;
3545;Pedro_Carbonell_Pinto_Vigo_y_Correa;wiki-es;https://es.wikipedia.org/wiki/;
3546;Joaqu%C3%ADn_de_Zubillaga;wiki-es;https://es.wikipedia.org/wiki/;
3547;Manuel_de_Guevara_Vasconcelos;wiki-es;https://es.wikipedia.org/wiki/;
3550;Fernando_Miyares;wiki-es;https://es.wikipedia.org/wiki/;
3551;Domingo_de_Monteverde;wiki-es;https://es.wikipedia.org/wiki/;
3579;Agust%C3%ADn_Arredondo;wiki-es;https://es.wikipedia.org/wiki/;
3866;%C3%81lvaro_de_Saavedra_Cer%C3%B3n;wiki-es;https://es.wikipedia.org/wiki/;
