ID;gz_id;foreignkey;foreignsite;foreignID;foreignprefix
12701;1005335;wd:Q20217914;wd;Q20217914;https://www.wikidata.org/wiki/
12702;1005335;whg:172969;whg;172969;https://whgazetteer.org/places/
12703;1005334;whg:172968;whg;172968;https://whgazetteer.org/places/
12704;1005333;whg:172967;whg;172967;https://whgazetteer.org/places/
12705;1005332;whg:172966;whg;172966;https://whgazetteer.org/places/
12706;1005331;whg:172965;whg;172965;https://whgazetteer.org/places/
12707;1005330;whg:172964;whg;172964;https://whgazetteer.org/places/
12708;1005329;whg:172963;whg;172963;https://whgazetteer.org/places/
12709;1005328;whg:172962;whg;172962;https://whgazetteer.org/places/
12710;1005327;whg:172961;whg;172961;https://whgazetteer.org/places/
12711;1005326;whg:172960;whg;172960;https://whgazetteer.org/places/
12712;1005325;whg:172959;whg;172959;https://whgazetteer.org/places/
12713;1005324;whg:172958;whg;172958;https://whgazetteer.org/places/
12714;1005323;whg:172957;whg;172957;https://whgazetteer.org/places/
12715;1005322;whg:172956;whg;172956;https://whgazetteer.org/places/
12716;1005321;whg:172955;whg;172955;https://whgazetteer.org/places/
12717;1005320;whg:172954;whg;172954;https://whgazetteer.org/places/
12718;1005319;whg:172953;whg;172953;https://whgazetteer.org/places/
12719;1005318;whg:172952;whg;172952;https://whgazetteer.org/places/
12720;1005317;whg:172951;whg;172951;https://whgazetteer.org/places/
12721;1005316;whg:172950;whg;172950;https://whgazetteer.org/places/
12722;1005315;whg:172949;whg;172949;https://whgazetteer.org/places/
12723;1005314;whg:172948;whg;172948;https://whgazetteer.org/places/
12724;1005313;whg:172947;whg;172947;https://whgazetteer.org/places/
12725;1005312;whg:172946;whg;172946;https://whgazetteer.org/places/
12726;1005311;whg:172945;whg;172945;https://whgazetteer.org/places/
12727;1005310;gn:3987553;gn;3987553;https://www.geonames.org/
12728;1005310;wd:Q7413457;wd;Q7413457;https://www.wikidata.org/wiki/
12729;1005310;loc:no2012107971;loc;no2012107971;https://lccn.loc.gov/
12730;1005310;whg:172944;whg;172944;https://whgazetteer.org/places/
12731;1005309;whg:172943;whg;172943;https://whgazetteer.org/places/
12732;1005308;whg:172942;whg;172942;https://whgazetteer.org/places/
12733;1005307;whg:172941;whg;172941;https://whgazetteer.org/places/
12734;1005306;whg:172940;whg;172940;https://whgazetteer.org/places/
12735;1005305;whg:172939;whg;172939;https://whgazetteer.org/places/
12736;1005304;whg:172938;whg;172938;https://whgazetteer.org/places/
12737;1005303;whg:172937;whg;172937;https://whgazetteer.org/places/
12738;1005302;whg:172936;whg;172936;https://whgazetteer.org/places/
12739;1005301;whg:172935;whg;172935;https://whgazetteer.org/places/
12740;1005300;whg:172934;whg;172934;https://whgazetteer.org/places/
12741;1005299;whg:172933;whg;172933;https://whgazetteer.org/places/
12742;1005298;whg:172932;whg;172932;https://whgazetteer.org/places/
12743;1005297;whg:172931;whg;172931;https://whgazetteer.org/places/
12744;1005294;whg:172930;whg;172930;https://whgazetteer.org/places/
12745;1005293;whg:172929;whg;172929;https://whgazetteer.org/places/
12746;1005292;whg:172928;whg;172928;https://whgazetteer.org/places/
12747;1005291;whg:172927;whg;172927;https://whgazetteer.org/places/
12748;1005289;whg:172926;whg;172926;https://whgazetteer.org/places/
12749;1005288;whg:172925;whg;172925;https://whgazetteer.org/places/
12750;1005287;whg:172924;whg;172924;https://whgazetteer.org/places/
12751;1005286;whg:172923;whg;172923;https://whgazetteer.org/places/
12752;1005285;whg:172922;whg;172922;https://whgazetteer.org/places/
12753;1005284;whg:172921;whg;172921;https://whgazetteer.org/places/
12754;1005283;whg:172920;whg;172920;https://whgazetteer.org/places/
12755;1005282;whg:172919;whg;172919;https://whgazetteer.org/places/
12756;1005280;whg:172918;whg;172918;https://whgazetteer.org/places/
12757;1005279;whg:172917;whg;172917;https://whgazetteer.org/places/
12758;1005278;whg:172916;whg;172916;https://whgazetteer.org/places/
12759;1005277;whg:172915;whg;172915;https://whgazetteer.org/places/
12760;1005276;whg:172914;whg;172914;https://whgazetteer.org/places/
12761;1005275;whg:172913;whg;172913;https://whgazetteer.org/places/
12762;1005274;whg:172912;whg;172912;https://whgazetteer.org/places/
12763;1005273;whg:172911;whg;172911;https://whgazetteer.org/places/
12764;1005272;whg:172910;whg;172910;https://whgazetteer.org/places/
12765;1005271;whg:172909;whg;172909;https://whgazetteer.org/places/
12766;1005270;whg:172908;whg;172908;https://whgazetteer.org/places/
12767;1005269;whg:172907;whg;172907;https://whgazetteer.org/places/
12768;1005268;whg:172906;whg;172906;https://whgazetteer.org/places/
12769;1005267;whg:172905;whg;172905;https://whgazetteer.org/places/
12770;1005266;whg:172904;whg;172904;https://whgazetteer.org/places/
12771;1005265;whg:172903;whg;172903;https://whgazetteer.org/places/
12772;1005264;whg:172902;whg;172902;https://whgazetteer.org/places/
12773;1005263;whg:172901;whg;172901;https://whgazetteer.org/places/
12774;1005262;whg:172900;whg;172900;https://whgazetteer.org/places/
12775;1005261;whg:172899;whg;172899;https://whgazetteer.org/places/
12776;1005260;whg:172898;whg;172898;https://whgazetteer.org/places/
12777;1005259;whg:172897;whg;172897;https://whgazetteer.org/places/
12778;1005258;whg:172896;whg;172896;https://whgazetteer.org/places/
12779;1005257;whg:172895;whg;172895;https://whgazetteer.org/places/
12780;1005256;whg:172894;whg;172894;https://whgazetteer.org/places/
12781;1005255;whg:172893;whg;172893;https://whgazetteer.org/places/
12782;1005254;whg:172892;whg;172892;https://whgazetteer.org/places/
12783;1005253;whg:172891;whg;172891;https://whgazetteer.org/places/
12784;1005252;whg:172890;whg;172890;https://whgazetteer.org/places/
12785;1005251;whg:172889;whg;172889;https://whgazetteer.org/places/
12786;1005250;whg:172888;whg;172888;https://whgazetteer.org/places/
12787;1005249;whg:172887;whg;172887;https://whgazetteer.org/places/
12788;1005248;whg:172886;whg;172886;https://whgazetteer.org/places/
12789;1005247;whg:172885;whg;172885;https://whgazetteer.org/places/
12790;1005246;whg:172884;whg;172884;https://whgazetteer.org/places/
12791;1005245;whg:172883;whg;172883;https://whgazetteer.org/places/
12792;1005244;whg:172882;whg;172882;https://whgazetteer.org/places/
12793;1005243;whg:172881;whg;172881;https://whgazetteer.org/places/
12794;1005242;whg:172880;whg;172880;https://whgazetteer.org/places/
12795;1005241;whg:172879;whg;172879;https://whgazetteer.org/places/
12796;1005240;whg:172878;whg;172878;https://whgazetteer.org/places/
12797;1005239;whg:172877;whg;172877;https://whgazetteer.org/places/
12798;1005238;whg:172876;whg;172876;https://whgazetteer.org/places/
12799;1005237;whg:172875;whg;172875;https://whgazetteer.org/places/
12800;1005236;whg:172874;whg;172874;https://whgazetteer.org/places/
12801;1005235;whg:172873;whg;172873;https://whgazetteer.org/places/
12802;1005234;whg:172872;whg;172872;https://whgazetteer.org/places/
12803;1005233;whg:172871;whg;172871;https://whgazetteer.org/places/
12804;1005232;whg:172870;whg;172870;https://whgazetteer.org/places/
12805;1005231;whg:172869;whg;172869;https://whgazetteer.org/places/
12806;1005230;whg:172868;whg;172868;https://whgazetteer.org/places/
12807;1005229;whg:172867;whg;172867;https://whgazetteer.org/places/
12808;1005228;whg:172866;whg;172866;https://whgazetteer.org/places/
12809;1005227;whg:172865;whg;172865;https://whgazetteer.org/places/
12810;1005226;whg:172864;whg;172864;https://whgazetteer.org/places/
12811;1005225;whg:172863;whg;172863;https://whgazetteer.org/places/
12812;1005224;whg:172862;whg;172862;https://whgazetteer.org/places/
12813;1005223;whg:172861;whg;172861;https://whgazetteer.org/places/
12814;1005222;whg:172860;whg;172860;https://whgazetteer.org/places/
12815;1005221;whg:172859;whg;172859;https://whgazetteer.org/places/
12816;1005220;whg:172858;whg;172858;https://whgazetteer.org/places/
12817;1005219;whg:172857;whg;172857;https://whgazetteer.org/places/
12818;1005218;whg:172856;whg;172856;https://whgazetteer.org/places/
12819;1005217;whg:172855;whg;172855;https://whgazetteer.org/places/
12820;1005216;whg:172854;whg;172854;https://whgazetteer.org/places/
12821;1005213;whg:172853;whg;172853;https://whgazetteer.org/places/
12822;1005212;whg:172852;whg;172852;https://whgazetteer.org/places/
12823;1005211;whg:172851;whg;172851;https://whgazetteer.org/places/
12824;1005209;whg:172850;whg;172850;https://whgazetteer.org/places/
12825;1005208;whg:172849;whg;172849;https://whgazetteer.org/places/
12826;1005207;whg:172848;whg;172848;https://whgazetteer.org/places/
12827;1005206;wd:Q59721252;wd;Q59721252;https://www.wikidata.org/wiki/
12828;1005206;loc:n85081722;loc;n85081722;https://lccn.loc.gov/
12829;1005206;whg:172847;whg;172847;https://whgazetteer.org/places/
12830;1005204;whg:172846;whg;172846;https://whgazetteer.org/places/
12831;1005203;whg:172845;whg;172845;https://whgazetteer.org/places/
12832;1005202;gn:5454711;gn;5454711;https://www.geonames.org/
12833;1005202;wd:Q34804;wd;Q34804;https://www.wikidata.org/wiki/
12834;1005202;loc:n79079329;loc;n79079329;https://lccn.loc.gov/
12835;1005202;viaf:137143216;viaf;137143216;http://viaf.org/viaf/
12836;1005202;whg:172844;whg;172844;https://whgazetteer.org/places/
12837;1005201;gn:5454711;gn;5454711;https://www.geonames.org/
12838;1005201;wd:Q34804;wd;Q34804;https://www.wikidata.org/wiki/
12839;1005201;loc:n79079329;loc;n79079329;https://lccn.loc.gov/
12840;1005201;viaf:137143216;viaf;137143216;http://viaf.org/viaf/
12841;1005201;whg:172843;whg;172843;https://whgazetteer.org/places/
12842;1005200;gn:5490242;gn;5490242;https://www.geonames.org/
12843;1005200;loc:no92013866;loc;no92013866;https://lccn.loc.gov/
12844;1005200;wd:Q2413662;wd;Q2413662;https://www.wikidata.org/wiki/
12845;1005200;whg:172842;whg;172842;https://whgazetteer.org/places/
12846;1005198;whg:172841;whg;172841;https://whgazetteer.org/places/
12847;1005196;whg:172840;whg;172840;https://whgazetteer.org/places/
12848;1005195;whg:172839;whg;172839;https://whgazetteer.org/places/
12849;1005194;whg:172838;whg;172838;https://whgazetteer.org/places/
12850;1005193;whg:172837;whg;172837;https://whgazetteer.org/places/
12851;1005192;whg:172836;whg;172836;https://whgazetteer.org/places/
12852;1005191;whg:172835;whg;172835;https://whgazetteer.org/places/
12853;1005190;whg:172834;whg;172834;https://whgazetteer.org/places/
12854;1005189;whg:172833;whg;172833;https://whgazetteer.org/places/
12855;1005188;whg:172832;whg;172832;https://whgazetteer.org/places/
12856;1005187;whg:172831;whg;172831;https://whgazetteer.org/places/
12857;1005186;whg:172830;whg;172830;https://whgazetteer.org/places/
12858;1005185;whg:172829;whg;172829;https://whgazetteer.org/places/
12859;1005184;whg:172828;whg;172828;https://whgazetteer.org/places/
12860;1005183;whg:172827;whg;172827;https://whgazetteer.org/places/
12861;1005182;whg:172826;whg;172826;https://whgazetteer.org/places/
12862;1005181;whg:172825;whg;172825;https://whgazetteer.org/places/
12863;1005180;whg:172824;whg;172824;https://whgazetteer.org/places/
12864;1005179;whg:172823;whg;172823;https://whgazetteer.org/places/
12865;1005178;whg:172822;whg;172822;https://whgazetteer.org/places/
12866;1005177;whg:172821;whg;172821;https://whgazetteer.org/places/
12867;1005176;whg:172820;whg;172820;https://whgazetteer.org/places/
12868;1005175;whg:172819;whg;172819;https://whgazetteer.org/places/
12869;1005174;whg:172818;whg;172818;https://whgazetteer.org/places/
12870;1005173;whg:172817;whg;172817;https://whgazetteer.org/places/
12871;1005172;whg:172816;whg;172816;https://whgazetteer.org/places/
12872;1005171;whg:172815;whg;172815;https://whgazetteer.org/places/
12873;1005170;whg:172814;whg;172814;https://whgazetteer.org/places/
12874;1005169;whg:172813;whg;172813;https://whgazetteer.org/places/
12875;1005168;whg:172812;whg;172812;https://whgazetteer.org/places/
12876;1005167;loc:n79021240;loc;n79021240;https://lccn.loc.gov/
12877;1005167;tgn:7023900;tgn;7023900;http://vocab.getty.edu/page/tgn/
12878;1005167;viaf:124053622;viaf;124053622;http://viaf.org/viaf/
12879;1005167;gn:5368361;gn;5368361;https://www.geonames.org/
12880;1005167;wd:Q65;wd;Q65;https://www.wikidata.org/wiki/
12881;1005167;whg:172811;whg;172811;https://whgazetteer.org/places/
12882;1005165;whg:172810;whg;172810;https://whgazetteer.org/places/
12883;1005164;whg:172809;whg;172809;https://whgazetteer.org/places/
12884;1005163;gn:6141045;gn;6141045;https://www.geonames.org/
12885;1005163;whg:172808;whg;172808;https://whgazetteer.org/places/
12886;1005162;whg:172807;whg;172807;https://whgazetteer.org/places/
12887;1005161;whg:172806;whg;172806;https://whgazetteer.org/places/
12888;1005160;whg:172805;whg;172805;https://whgazetteer.org/places/
12889;1005159;whg:172804;whg;172804;https://whgazetteer.org/places/
12890;1005158;wd:Q2528602;wd;Q2528602;https://www.wikidata.org/wiki/
12891;1005158;wd:Q2652276;wd;Q2652276;https://www.wikidata.org/wiki/
12892;1005158;gn:4013724;gn;4013724;https://www.geonames.org/
12893;1005158;gn:8581809;gn;8581809;https://www.geonames.org/
12894;1005158;whg:172803;whg;172803;https://whgazetteer.org/places/
12895;1005157;whg:172802;whg;172802;https://whgazetteer.org/places/
12896;1005155;whg:172801;whg;172801;https://whgazetteer.org/places/
12897;1005154;whg:172800;whg;172800;https://whgazetteer.org/places/
12898;1005153;whg:172799;whg;172799;https://whgazetteer.org/places/
12899;1005152;whg:172798;whg;172798;https://whgazetteer.org/places/
12900;1005151;whg:172797;whg;172797;https://whgazetteer.org/places/
12901;1005150;whg:172796;whg;172796;https://whgazetteer.org/places/
12902;1005149;whg:172795;whg;172795;https://whgazetteer.org/places/
12903;1005148;whg:172794;whg;172794;https://whgazetteer.org/places/
12904;1005147;whg:172793;whg;172793;https://whgazetteer.org/places/
12905;1005146;whg:172792;whg;172792;https://whgazetteer.org/places/
12906;1005145;whg:172791;whg;172791;https://whgazetteer.org/places/
12907;1005144;whg:172790;whg;172790;https://whgazetteer.org/places/
12908;1005143;whg:172789;whg;172789;https://whgazetteer.org/places/
12909;1005141;whg:172788;whg;172788;https://whgazetteer.org/places/
12910;1005139;whg:172787;whg;172787;https://whgazetteer.org/places/
12911;1005138;whg:172786;whg;172786;https://whgazetteer.org/places/
12912;1005137;whg:172785;whg;172785;https://whgazetteer.org/places/
12913;1005136;whg:172784;whg;172784;https://whgazetteer.org/places/
12914;1005135;whg:172783;whg;172783;https://whgazetteer.org/places/
12915;1005134;whg:172782;whg;172782;https://whgazetteer.org/places/
12916;1005133;whg:172781;whg;172781;https://whgazetteer.org/places/
12917;1005132;gn:3994863;gn;3994863;https://www.geonames.org/
12918;1005132;wd:Q3343022;wd;Q3343022;https://www.wikidata.org/wiki/
12919;1005132;loc:n82090897;loc;n82090897;https://lccn.loc.gov/
12920;1005132;whg:172780;whg;172780;https://whgazetteer.org/places/
12921;1005131;whg:172779;whg;172779;https://whgazetteer.org/places/
12922;1005130;whg:172778;whg;172778;https://whgazetteer.org/places/
12923;1005129;whg:172777;whg;172777;https://whgazetteer.org/places/
12924;1005128;whg:172776;whg;172776;https://whgazetteer.org/places/
12925;1005127;gn:8581853;gn;8581853;https://www.geonames.org/
12926;1005127;gn:3980769;gn;3980769;https://www.geonames.org/
12927;1005127;wd:Q2651295;wd;Q2651295;https://www.wikidata.org/wiki/
12928;1005127;whg:172775;whg;172775;https://whgazetteer.org/places/
12929;1005126;whg:172774;whg;172774;https://whgazetteer.org/places/
12930;1005125;whg:172773;whg;172773;https://whgazetteer.org/places/
12931;1005124;whg:172772;whg;172772;https://whgazetteer.org/places/
12932;1005123;whg:172771;whg;172771;https://whgazetteer.org/places/
12933;1005122;whg:172770;whg;172770;https://whgazetteer.org/places/
12934;1005121;whg:172769;whg;172769;https://whgazetteer.org/places/
12935;1005120;whg:172768;whg;172768;https://whgazetteer.org/places/
12936;1005119;wd:Q2833640;wd;Q2833640;https://www.wikidata.org/wiki/
12937;1005119;gn:7778824;gn;7778824;https://www.geonames.org/
12938;1005119;loc:n97101754;loc;n97101754;https://lccn.loc.gov/
12939;1005119;whg:172767;whg;172767;https://whgazetteer.org/places/
12940;1005118;whg:172766;whg;172766;https://whgazetteer.org/places/
12941;1005116;whg:172765;whg;172765;https://whgazetteer.org/places/
12942;1005115;wd:Q4960100;wd;Q4960100;https://www.wikidata.org/wiki/
12943;1005115;gn:5550548;gn;5550548;https://www.geonames.org/
12944;1005115;whg:172764;whg;172764;https://whgazetteer.org/places/
12945;1005114;whg:172763;whg;172763;https://whgazetteer.org/places/
12946;1005113;gn:5454514;gn;5454514;https://www.geonames.org/
12947;1005113;wd:Q49344096;wd;Q49344096;https://www.wikidata.org/wiki/
12948;1005113;whg:172762;whg;172762;https://whgazetteer.org/places/
12949;1005112;whg:172761;whg;172761;https://whgazetteer.org/places/
12950;1005111;wd:Q3846437;wd;Q3846437;https://www.wikidata.org/wiki/
12951;1005111;tgn:1018230;tgn;1018230;http://vocab.getty.edu/page/tgn/
12952;1005111;gn:3985619;gn;3985619;https://www.geonames.org/
12953;1005111;whg:172760;whg;172760;https://whgazetteer.org/places/
12954;1005110;whg:172759;whg;172759;https://whgazetteer.org/places/
12955;1005109;wd:Q3846809;wd;Q3846809;https://www.wikidata.org/wiki/
12956;1005109;gn:3985034;gn;3985034;https://www.geonames.org/
12957;1005109;whg:172757;whg;172757;https://whgazetteer.org/places/
12958;1005109;wd:Q3846809;wd;Q3846809;https://www.wikidata.org/wiki/
12959;1005109;gn:3985034;gn;3985034;https://www.geonames.org/
12960;1005109;whg:172758;whg;172758;https://whgazetteer.org/places/
12961;1005108;whg:172756;whg;172756;https://whgazetteer.org/places/
12962;1005107;whg:172755;whg;172755;https://whgazetteer.org/places/
12963;1005106;whg:172754;whg;172754;https://whgazetteer.org/places/
12964;1005105;viaf:154901663;viaf;154901663;http://viaf.org/viaf/
12965;1005105;wd:Q863021;wd;Q863021;https://www.wikidata.org/wiki/
12966;1005105;gn:3995134;gn;3995134;https://www.geonames.org/
12967;1005105;loc:n90689556;loc;n90689556;https://lccn.loc.gov/
12968;1005105;whg:172753;whg;172753;https://whgazetteer.org/places/
12969;1005104;whg:172752;whg;172752;https://whgazetteer.org/places/
12970;1005103;gn:4015077;gn;4015077;https://www.geonames.org/
12971;1005103;wd:Q853265;wd;Q853265;https://www.wikidata.org/wiki/
12972;1005103;whg:172751;whg;172751;https://whgazetteer.org/places/
12973;1005102;whg:172750;whg;172750;https://whgazetteer.org/places/
12974;1005101;whg:172748;whg;172748;https://whgazetteer.org/places/
12975;1005101;whg:172749;whg;172749;https://whgazetteer.org/places/
12976;1005100;whg:172747;whg;172747;https://whgazetteer.org/places/
12977;1005099;whg:172746;whg;172746;https://whgazetteer.org/places/
12978;1005098;whg:172745;whg;172745;https://whgazetteer.org/places/
12979;1005097;whg:172744;whg;172744;https://whgazetteer.org/places/
12980;1005096;whg:172743;whg;172743;https://whgazetteer.org/places/
12981;1005095;whg:172742;whg;172742;https://whgazetteer.org/places/
12982;1005094;whg:172741;whg;172741;https://whgazetteer.org/places/
12983;1005093;whg:172740;whg;172740;https://whgazetteer.org/places/
12984;1005092;whg:172739;whg;172739;https://whgazetteer.org/places/
12985;1005091;whg:172738;whg;172738;https://whgazetteer.org/places/
12986;1005090;whg:172737;whg;172737;https://whgazetteer.org/places/
12987;1005089;whg:172736;whg;172736;https://whgazetteer.org/places/
12988;1005088;whg:172735;whg;172735;https://whgazetteer.org/places/
12989;1005087;whg:172734;whg;172734;https://whgazetteer.org/places/
12990;1005086;whg:172733;whg;172733;https://whgazetteer.org/places/
12991;1005085;whg:172732;whg;172732;https://whgazetteer.org/places/
12992;1005084;whg:172731;whg;172731;https://whgazetteer.org/places/
12993;1005083;whg:172730;whg;172730;https://whgazetteer.org/places/
12994;1005082;whg:172729;whg;172729;https://whgazetteer.org/places/
12995;1005081;whg:172728;whg;172728;https://whgazetteer.org/places/
12996;1005080;whg:172727;whg;172727;https://whgazetteer.org/places/
12997;1005079;whg:172726;whg;172726;https://whgazetteer.org/places/
12998;1005078;whg:172725;whg;172725;https://whgazetteer.org/places/
12999;1005077;whg:172724;whg;172724;https://whgazetteer.org/places/
13000;1005076;whg:172723;whg;172723;https://whgazetteer.org/places/
13001;1005075;whg:172722;whg;172722;https://whgazetteer.org/places/
13002;1005074;whg:172721;whg;172721;https://whgazetteer.org/places/
13003;1005073;whg:172720;whg;172720;https://whgazetteer.org/places/
13004;1005072;whg:172719;whg;172719;https://whgazetteer.org/places/
13005;1005071;whg:172718;whg;172718;https://whgazetteer.org/places/
13006;1005070;whg:172717;whg;172717;https://whgazetteer.org/places/
13007;1005069;whg:172716;whg;172716;https://whgazetteer.org/places/
13008;1005068;whg:172715;whg;172715;https://whgazetteer.org/places/
13009;1005067;whg:172714;whg;172714;https://whgazetteer.org/places/
13010;1005066;gn:8870214;gn;8870214;https://www.geonames.org/
13011;1005066;wd:Q20135448;wd;Q20135448;https://www.wikidata.org/wiki/
13012;1005066;whg:172713;whg;172713;https://whgazetteer.org/places/
13013;1005065;whg:172712;whg;172712;https://whgazetteer.org/places/
13014;1005064;whg:172711;whg;172711;https://whgazetteer.org/places/
13015;1005063;whg:172710;whg;172710;https://whgazetteer.org/places/
13016;1005062;whg:172709;whg;172709;https://whgazetteer.org/places/
13017;1005061;whg:172708;whg;172708;https://whgazetteer.org/places/
13018;1005060;whg:172707;whg;172707;https://whgazetteer.org/places/
13019;1005059;whg:172706;whg;172706;https://whgazetteer.org/places/
13020;1005058;whg:172705;whg;172705;https://whgazetteer.org/places/
13021;1005057;whg:172704;whg;172704;https://whgazetteer.org/places/
13022;1005055;whg:172703;whg;172703;https://whgazetteer.org/places/
13023;1005054;whg:172702;whg;172702;https://whgazetteer.org/places/
13024;1005053;wd:Q20140616;wd;Q20140616;https://www.wikidata.org/wiki/
13025;1005053;gn:8872203;gn;8872203;https://www.geonames.org/
13026;1005053;whg:172701;whg;172701;https://whgazetteer.org/places/
13027;1005052;whg:172700;whg;172700;https://whgazetteer.org/places/
13028;1005051;whg:172699;whg;172699;https://whgazetteer.org/places/
13029;1005050;whg:172698;whg;172698;https://whgazetteer.org/places/
13030;1005049;whg:172697;whg;172697;https://whgazetteer.org/places/
13031;1005048;whg:172696;whg;172696;https://whgazetteer.org/places/
13032;1005047;whg:172695;whg;172695;https://whgazetteer.org/places/
13033;1005046;whg:172694;whg;172694;https://whgazetteer.org/places/
13034;1005045;whg:172693;whg;172693;https://whgazetteer.org/places/
13035;1005044;whg:172692;whg;172692;https://whgazetteer.org/places/
13036;1005043;whg:172691;whg;172691;https://whgazetteer.org/places/
13037;1005042;whg:172690;whg;172690;https://whgazetteer.org/places/
13038;1005041;whg:172688;whg;172688;https://whgazetteer.org/places/
13039;1005041;whg:172689;whg;172689;https://whgazetteer.org/places/
13040;1005040;whg:172687;whg;172687;https://whgazetteer.org/places/
13041;1005039;whg:172686;whg;172686;https://whgazetteer.org/places/
13042;1005038;whg:172685;whg;172685;https://whgazetteer.org/places/
13043;1005037;wd:Q3310805;wd;Q3310805;https://www.wikidata.org/wiki/
13044;1005037;loc:n83151790;loc;n83151790;https://lccn.loc.gov/
13045;1005037;gn:3533223;gn;3533223;https://www.geonames.org/
13046;1005037;whg:172684;whg;172684;https://whgazetteer.org/places/
13047;1005036;whg:172683;whg;172683;https://whgazetteer.org/places/
13048;1005035;whg:172682;whg;172682;https://whgazetteer.org/places/
13049;1005034;wd:Q19690502;wd;Q19690502;https://www.wikidata.org/wiki/
13050;1005034;gn:3514873;gn;3514873;https://www.geonames.org/
13051;1005034;whg:172681;whg;172681;https://whgazetteer.org/places/
13052;1005033;whg:172680;whg;172680;https://whgazetteer.org/places/
13053;1005032;whg:172679;whg;172679;https://whgazetteer.org/places/
13054;1005031;whg:172678;whg;172678;https://whgazetteer.org/places/
13055;1005030;whg:172677;whg;172677;https://whgazetteer.org/places/
13056;1005029;whg:172676;whg;172676;https://whgazetteer.org/places/
13057;1005028;whg:172675;whg;172675;https://whgazetteer.org/places/
13058;1005027;whg:172674;whg;172674;https://whgazetteer.org/places/
13059;1005026;wd:Q20258459;wd;Q20258459;https://www.wikidata.org/wiki/
13060;1005026;gn:8862869;gn;8862869;https://www.geonames.org/
13061;1005026;whg:172673;whg;172673;https://whgazetteer.org/places/
13062;1005025;whg:172672;whg;172672;https://whgazetteer.org/places/
13063;1005024;whg:172671;whg;172671;https://whgazetteer.org/places/
13064;1005023;whg:172670;whg;172670;https://whgazetteer.org/places/
13065;1005022;whg:172669;whg;172669;https://whgazetteer.org/places/
13066;1005021;whg:172668;whg;172668;https://whgazetteer.org/places/
13067;1005020;whg:172667;whg;172667;https://whgazetteer.org/places/
13068;1005019;whg:172666;whg;172666;https://whgazetteer.org/places/
13069;1005018;whg:172665;whg;172665;https://whgazetteer.org/places/
13070;1005017;whg:172664;whg;172664;https://whgazetteer.org/places/
13071;1005016;gn:4000811;gn;4000811;https://www.geonames.org/
13072;1005016;wd:Q20131841;wd;Q20131841;https://www.wikidata.org/wiki/
13073;1005016;whg:172663;whg;172663;https://whgazetteer.org/places/
13074;1005015;whg:172662;whg;172662;https://whgazetteer.org/places/
13075;1005014;whg:172661;whg;172661;https://whgazetteer.org/places/
13076;1005013;whg:172660;whg;172660;https://whgazetteer.org/places/
13077;1005012;whg:172659;whg;172659;https://whgazetteer.org/places/
13078;1005011;whg:172658;whg;172658;https://whgazetteer.org/places/
13079;1005010;whg:172657;whg;172657;https://whgazetteer.org/places/
13080;1005009;wd:Q20130330;wd;Q20130330;https://www.wikidata.org/wiki/
13081;1005009;gn:4000949;gn;4000949;https://www.geonames.org/
13082;1005009;whg:172656;whg;172656;https://whgazetteer.org/places/
13083;1005008;whg:172655;whg;172655;https://whgazetteer.org/places/
13084;1005007;whg:172654;whg;172654;https://whgazetteer.org/places/
13085;1005006;gn:3516281;gn;3516281;https://www.geonames.org/
13086;1005006;wd:Q20261354;wd;Q20261354;https://www.wikidata.org/wiki/
13087;1005006;whg:172653;whg;172653;https://whgazetteer.org/places/
13088;1005005;whg:172652;whg;172652;https://whgazetteer.org/places/
13089;1005004;whg:172651;whg;172651;https://whgazetteer.org/places/
13090;1005003;whg:172650;whg;172650;https://whgazetteer.org/places/
13091;1005002;whg:172649;whg;172649;https://whgazetteer.org/places/
13092;1005001;whg:172648;whg;172648;https://whgazetteer.org/places/
13093;1005000;whg:172647;whg;172647;https://whgazetteer.org/places/
13094;1004995;whg:172646;whg;172646;https://whgazetteer.org/places/
13095;1004994;whg:172645;whg;172645;https://whgazetteer.org/places/
13096;1004993;whg:172644;whg;172644;https://whgazetteer.org/places/
13097;1004992;whg:172643;whg;172643;https://whgazetteer.org/places/
13098;1004990;whg:172642;whg;172642;https://whgazetteer.org/places/
13099;1004989;whg:172641;whg;172641;https://whgazetteer.org/places/
13100;1004988;whg:172640;whg;172640;https://whgazetteer.org/places/
13101;1004987;whg:172639;whg;172639;https://whgazetteer.org/places/
13102;1004986;whg:172638;whg;172638;https://whgazetteer.org/places/
13103;1004985;whg:172637;whg;172637;https://whgazetteer.org/places/
13104;1004984;whg:172636;whg;172636;https://whgazetteer.org/places/
13105;1004983;whg:172635;whg;172635;https://whgazetteer.org/places/
13106;1004982;whg:172634;whg;172634;https://whgazetteer.org/places/
13107;1004981;whg:172633;whg;172633;https://whgazetteer.org/places/
13108;1004979;whg:172632;whg;172632;https://whgazetteer.org/places/
13109;1004978;whg:172631;whg;172631;https://whgazetteer.org/places/
13110;1004977;whg:172630;whg;172630;https://whgazetteer.org/places/
13111;1004976;whg:172629;whg;172629;https://whgazetteer.org/places/
13112;1004975;whg:172628;whg;172628;https://whgazetteer.org/places/
13113;1004974;whg:172627;whg;172627;https://whgazetteer.org/places/
13114;1004973;whg:172626;whg;172626;https://whgazetteer.org/places/
13115;1004972;whg:172625;whg;172625;https://whgazetteer.org/places/
13116;1004971;whg:172624;whg;172624;https://whgazetteer.org/places/
