OficialID;nombre_id;NOM_entero;Nacimiento_y;Fallecimiento_y;N_date_t;F_date_t;Nombres;particulo;Apellidos;titulo_de_nobleza;religious_order;PlaceOfBirth_Settlement;PlaceOfBirth_GZ_ID;PlaceOfBirth_Province;PlaceOfBirth_Country;Nacimiento_num;PlaceOfDeath_Settlement;PlaceOfDeath_GZ_ID;Fallecimiento_Province;PlaceOfDeath_Country;Fallecimiento_num;Fuente;Nota;flag;status;cargo_primero;cargo_ultimo;NOM_entero_STANDARD;Nombres_standard;Apellidos_standard;Apellidos_min;RANGE_S;RANGE_E;dbe;no_foreignkey;nowiki;tocayos;Nombres_alternative;Apellidos_alternative;N_date;F_date;Nom1;Nom2;Nom3;Part1;Ap1;Part2;Ap2;Part3;Ap3;N1S;N2S;N3S;A1S;A2S;A3S;flag_num;update_flag;FullOficialID
3711;jose_pascual_de_bonanza;José Pascual de Bonanza;1834;1892;1834;1892;José Pascual;de;Bonanza;;;;;;;;;;;;;worldstatesmen;;1713;wikiwmsbatch_newid;PRSDPR00;PRSDPR00;Jose Pascual de Bonanza;Jose Pascual;Bonanza;Bonanza;1834;1892;;yes;;;;;;;José;Pascual;;de;Bonanza;;;;;;;;;;;1713;;persIndias3711
3712;jose_lasso_perez;José Lasso Pérez;1837;1913;18.10.1837;19.11.1913;José;;Lasso  Pérez;;;Valverde de Júcar;;;ESP;18371002;Madrid;;;ESP;19131130;worldstatesmen;;dbenew;wikiwmsbatch_newid;PRSDPR00;PRSDPR00;Jose Lasso Perez;Jose;Lasso  Perez;Lasso  Perez;1837;1913;39261/jose-lasso-perez;added;;;;;;1913-11-19 00:00:00;José;;;;Lasso;;Pérez;;;;;;;;;1714;;persIndias3712
3713;manuel_delgado_y_zuleta;Manuel Delgado y Zuleta;1842;1915;18.05.1842;19.08.1915;Manuel;;Delgado y Zuleta;;;Utrera;;;ESP;18420514;Sevilla;;;ESP;19150828;worldstatesmen;;dbenew;wikiwmsbatch_newid;PRSDPR00;PRSDPR00;Manuel Delgado y Zuleta;Manuel;Delgado y Zuleta;Delgado Zuleta;1842;1915;64997/manuel-delgado-y-zuleta;added;;;;;;1915-08-19 00:00:00;Manuel;;;;Delgado;y;Zuleta;;;;;;;;;1715;;persIndias3713
3714;antonio_daban_y_ramirez_arrellano;Antonio Dabán y Ramírez Arrellanó;1844;1902;1844;1902;Antonio;;Dabán y Ramírez  Arrellanó;;;;;;;;;;;;;worldstatesmen;;1716;wikiwmsbatch_newid;PRSDPR00;PRSDPR00;Antonio Daban y Ramirez Arrellano;Antonio;Daban y Ramirez  Arrellano;Daban Ramirez  Arrellano;1844;1902;;yes;;;;;;;Antonio;;;;Dabán;y;Ramírez;;Arrellanó;;;;;;;1716;;persIndias3714
3715;emilio_march_y_garcia;Emilio March y García;1844;1919;1844;1919;Emilio;;March y García;;;;;;;;;;;;;worldstatesmen;;1718;wikiwmsbatch_newid;PRSDPR00;PRSDPR00;Emilio March y Garcia;Emilio;March y Garcia;March Garcia;1844;1919;;yes;;;;;;;Emilio;;;;March;y;García;;;;;;;;;1718;;persIndias3715
3716;sabas_marin_y_gonzález;Sabás Marín y González;1828;1901;1828;1901;Sabás;;Marín y González;;;;;;;;;;;;;worldstatesmen;;1719;wikiwmsbatch_newid;PRSDIC00;PRSDPR00;Sabas Marin y González;Sabas;Marin y Gonzalez;Marin Gonzalez;1828;1901;;yes;;;;;;;Sabás;;;;Marín;y;González;;;;;;;;;1719;;persIndias3716
3717;ricardo_de_ortega_y_diez;Ricardo de Ortega y Díez;1838;1917;1838;1917;Ricardo;de;Ortega y Díez;;;Madrid;;;ESP;;;;;;;worldstatesmen;;1720;wikiwmsbatch_newid;PRSDPR00;PRSDPR00;Ricardo de Ortega y Diez;Ricardo;Ortega y Diez;Ortega Diez;1838;1917;39267/ricardo-de-ortega-y-diez;;;;;;;;Ricardo;;;de;Ortega;y;Díez;;;;;;;;;1720;;persIndias3717
3718;manuel_macias_casado;Manuel Macías Casado;1844;1937;1844;1937;Manuel;;Macías Casado;;;Teruel;;;ESP;;Madrid;;;ESP;;worldstatesmen;;1722;wikiwmsbatch_newid;PRSDPR00;PRSDPR00;Manuel Macias Casado;Manuel;Macias  Casado;Macias  Casado;1845;1937;39271/manuel-macias-casado;;;;;;;;Manuel;;;;Macías;;Casado;;;;;;;;;1722;;persIndias3718
3719;angel_rivero_mendez;Ángel Rivero Méndez;1856;1830;1856;1830;Ángel;;Rivero Méndez;;;Trujillo Bajo;3000318;;PRI;;Trujillo Alto;3000318;;PRI;;worldstatesmen;;1724;wikiwmsbatch_newid;PRSDPR00;PRSDPR00;Angel Rivero Mendez;Angel;Rivero  Mendez;Rivero  Mendez;1856;1830;70065/angel-rivero-mendez;;;;;;;;Ángel;;;;Rivero;;Méndez;;;;;;;;;1724;;persIndias3719
3720;francisco_pizarro_gonzalez;Francisco Pizarro González;;1541;;1541;Francisco;;Pizarro González;Marqués de los Atabillos I;;Trujillo;;Cáceres;ESP;;Lima;;;PER;;worldstatesmen;;1725;wikiwmsbatch_newid;SUPE0000;SUPE0000;Francisco Pizarro Gonzalez;Francisco;Pizarro  Gonzalez;Pizarro  Gonzalez;1441;1541;9825/francisco-pizarro-gonzalez;;;;;;;;Francisco;;;;Pizarro;;González;;;;;;;;;1725;;persIndias3720
3721;diego_de_almagro_ii;Diego de Almagro (El Mozo);1520;1542;1520;1542;Diego;de;Almagro;El Mozo;;;;;;;;;;;;worldstatesmen;;1726;wikiwmsbatch_newid;SUPE0000;SUPE0000;Diego de Almagro II;Diego;Almagro;Almagro;1520;1542;;yes;;;;;;;Diego;;;de;Almagro;;;;;;;;;;;1726;;persIndias3721
3722;cristobal_vaca_de_castro;Cristóbal Vaca de Castro;1492;1572;1492;1572;Cristóbal;;Vaca de Castro;;;Mayorga;;;ESP;14920000;Valladolid;;;ESP;15720000;worldstatesmen;;dbenew;wikiwmsbatch_newid;SUPE0000;SUPE0000;Cristobal Vaca de Castro;Cristobal;Vaca de Castro;Vaca Castro;1492;1566;4630/cristobal-vaca-de-castro;added;;;;;;;Cristóbal;;;;Vaca;de;Castro;;;;;;;;;1727;;persIndias3722
3723;gil_gonzalez_dávila;Gil González Dávila;1480;1526;1480;1526;Gil;;González  Dávila;;;;;;;;;;;;;worldstatesmen;;1728;wikiwmsbatch_newid;PRGUNI00;PRSDJA00;Gil Gonzalez Dávila;Gil;Gonzalez  Davila;Gonzalez  Davila;1480;1526;14604/gil-gonzalez-davila;;;;;;;;Gil;;;;González;;Dávila;;;;;;;;;1728;;persIndias3723
3724;francisco_hernandez_de_cordoba;Francisco Hernández de Córdoba;;1526;;1526;Francisco;;Hernández de Córdoba;;;España;;;ESP;;Santiago de Cuba;3000005;;CUB;;worldstatesmen;;1729;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Francisco Hernandez de Cordoba;Francisco;Hernandez de Cordoba;Hernandez Cordoba;1426;1526;111389/francisco-hernandez-de-cordoba;;;;;;;;Francisco;;;;Hernández;de;Córdoba;;;;;;;;;1729;;persIndias3724
3725;francisco_de_castaneda;Francisco de Castañeda;;;;;Francisco;de;Castañeda;;;;;;;;;;;;;worldstatesmen;;1731;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Francisco de Castaneda;Francisco;Castaneda;Castaneda;1471;1595;;yes;;;;;;;Francisco;;;de;Castañeda;;;;;;;;;;;1731;;persIndias3725
3727;rodrigo_de_contreras_y_la_hoz;Rodrigo de Contreras y la Hoz;1502;1558;1502;1558;Rodrigo;de;Contreras y la Hoz;;;;;;;;;;;;;wikipedia;;1733;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Rodrigo de Contreras y la Hoz;Rodrigo;Contreras y la Hoz;Contreras la Hoz;1502;1558;;yes;;;;;;;Rodrigo;;;de;Contreras;y la;Hoz;;;;;;;;;1733;;persIndias3727
3728;alonso_ortiz_de_argueta;Alonso Ortiz de Argueta;;1580;;1580;Alonso;;Ortiz de Argueta;;;;;;;;;;;;;worldstatesmen;;1735;wikiwmsbatch_newid;PRGUNI00;PRGUCR00;Alonso Ortiz de Argueta;Alonso;Ortiz de Argueta;Ortiz Argueta;1480;1580;;yes;;;;;;;Alonso;;;;Ortiz;de;Argueta;;;;;;;;;1735;;persIndias3728
3729;nicolas_lopez_de_zárraga;Nicolás López de Zárraga;;;;;Nicolás;;López de Zárraga;;;;;;;;;;;;;worldstatesmen;;1736;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Nicolas Lopez de Zárraga;Nicolas;Lopez de Zarraga;Lopez Zarraga;1493;1613;;yes;;;;;;;Nicolás;;;;López;de;Zárraga;;;;;;;;;1736;;persIndias3729
3730;juan_de_cavallon_y_arboleda;Juan de Cavallón y Arboleda;1524;1565;1524;1565;Juan;de;Cavallón y Arboleda;;;Castillo de Garcimuñoz;;Cuenca;ESP;;México;1000001;;MEX;;worldstatesmen;;1737;wikiwmsbatch_newid;PRGUNI00;PRGUCR00;Juan de Cavallon y Arboleda;Juan;Cavallon y Arboleda;Cavallon Arboleda;1524;1565;28140/juan-de-cavallon-y-arboleda;;;;;;;;Juan;;;de;Cavallón;y;Arboleda;;;;;;;;;1737;;persIndias3730
3731;juan_marquez;Juan Márquez;;;;;Juan;;Márquez;;;;;;;;;;;;;worldstatesmen;;1738;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Juan Marquez;Juan;Marquez;Marquez;1495;1615;;yes;;;;;;;Juan;;;;Márquez;;;;;;;;;;;1738;;persIndias3731
3732;alvaro_de_paz;Álvaro de Paz;;;;;Álvaro;de;Paz;;;;;;;;;;;;;worldstatesmen;;1739;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Alvaro de Paz;Alvaro;Paz;Paz;1495;1616;;yes;;;;;;;Álvaro;;;de;Paz;;;;;;;;;;;1739;;persIndias3732
3733;andres_lopez_moraga;Andrés López Moraga;;;;;Andrés;;López  Moraga;;;;;;;;;;;;;worldstatesmen;;1741;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Andres Lopez Moraga;Andres;Lopez  Moraga;Lopez  Moraga;1498;1618;;yes;;;;;;;Andrés;;;;López;;Moraga;;;;;;;;;1741;;persIndias3733
3734;francisco_de_mendoza;Francisco de Mendoza;1524;1563;1524;1563;Francisco;de;Mendoza;;;;;;;;;;;;;worldstatesmen;;1742;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Francisco de Mendoza;Francisco;Mendoza;Mendoza;1524;1563;;yes;;;;;;;Francisco;;;de;Mendoza;;;;;;;;;;;1742;;persIndias3734
3735;juan_vasquez_de_coronado_anaya;Juan Vásquez de Coronado Anaya;1523;1566;1523;1566;Juan;;Vásquez de Coronado  Anaya;;;;;;;;;;;;;worldstatesmen;;1743;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Juan Vasquez de Coronado Anaya;Juan;Vasquez de Coronado  Anaya;Vasquez Coronado  Anaya;1523;1566;;yes;;;;;;;Juan;;;;Vásquez;de;Coronado;;Anaya;;;;;;;1743;;persIndias3735
3736;bernardo_bermejo;Bernardo Bermejo;;;;;Bernardo;;Bermejo;;;;;;;;;;;;;worldstatesmen;;1744;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Bernardo Bermejo;Bernardo;Bermejo;Bermejo;1504;1627;;yes;;;;;;;Bernando;;;;Bermejo;;;;;;;;;;;1744;;persIndias3736
3737;alonso_de_casaos;Alonso de Casaos;;;;;Alonso;de;Casaos;;;;;;;;;;;;;worldstatesmen;;1746;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Alonso de Casaos;Alonso;Casaos;Casaos;1506;1635;;yes;;;;;;;Alonso;;;de;Casaos;;;;;;;;;;;1746;;persIndias3737
3738;diego_lopez;Diego López;;;;;Diego;;López;;;;;;;;;;;;;worldstatesmen;;1748;wikiwmsbatch_newid;FRGUCYTA;FRGUCYTA;Diego Lopez;Diego;Lopez;Lopez;1516;1636;;yes;;;;;;;Diego;;;;López;;;;;;;;;;;1748;;persIndias3738
3739;diego_de_artieda_chirino_y_ucles;Diego de Artieda Chirino y Uclés;;1590;;1590;Diego;de;Artieda  Chirino y Uclés;;;;;;;;;;;;;worldstatesmen;;1749;wikiwmsbatch_newid;PRGUNI00;PRGUCR00;Diego de Artieda Chirino y Ucles;Diego;Artieda  Chirino y Ucles;Artieda  Chirino Ucles;1490;1590;;yes;;;;;;;Diego;;;de;Artieda;;Chirino;y;Uclés;;;;;;;1749;;persIndias3739
3740;hernando_de_casco;Hernando de Casco;;;;;Hernando;de;Casco;;;;;;;;;;;;;worldstatesmen;;1750;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Hernando de Casco;Hernando;Casco;Casco;1523;1649;;yes;;;;;;;Hernando;;;de;Casco;;;;;;;;;;;1750;;persIndias3740
3741;carlos_de_arellano;Carlos de Arellano;;;;;Carlos;de;Arellano;;;;;;;;;;;;;worldstatesmen;;1751;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Carlos de Arellano;Carlos;Arellano;Arellano;1529;1652;;yes;;;;;;;Carlos;;;de;Arellano;;;;;;;;;;;1751;;persIndias3741
3742;bartolome_de_lences;Bartolomé de Lences;;;;;Bartolomé;de;Lences;;;;;;;;;;;;;worldstatesmen;;1752;wikiwmsbatch_newid;PRGUCR00;PRGUNI00;Bartolome de Lences;Bartolome;Lences;Lences;1532;1653;;yes;;;;;;;Bartolomé;;;de;Lences;;;;;;;;;;;1752;;persIndias3742
3743;bernardino_de_obando;Bernardino de Obando;;;;;Bernardino;de;Obando;;;;;;;;;;;;;worldstatesmen;;1753;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Bernardino de Obando;Bernardino;Obando;Obando;1533;1663;;yes;;;;;;;Bernardino;;;de;Obando;;;;;;;;;;;1753;;persIndias3743
3744;alonso_lara_de_cordoba;Alonso Lara de Córdoba;;;;;Alonso;;Lara de Córdoba;;;;;;;;;;;;;wikipedia;;1754;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Alonso Lara de Cordoba;Alonso;Lara de Cordoba;Lara Cordoba;1543;1682;11639/alonso-lara-de-cordoba;;;;;;;;Alonso;;;;Lara;de;Córdoba;;;;;;;;;1754;;persIndias3744
3745;cristobal_de_villagran;Cristóbal de Villagrán;;;;;Cristóbal;de;Villagrán;;;;;;;;;;;;;worldstatesmen;;1755;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Cristobal de Villagran;Cristobal;Villagran;Villagran;1562;1682;;yes;;;;;;;Cristóbal;;;de;Villagrán;;;;;;;;;;;1755;;persIndias3745
3746;alonso_lazo_de_la_vega;Alonso Lazo de la Vega;;;;;Alonso;;Lazo de la Vega;;;;;;;;;;;;;worldstatesmen;;1756;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Alonso Lazo de la Vega;Alonso;Lazo de la Vega;Lazo Vega;1562;1683;;yes;;;;;;;Alonso;;;;Lazo;de la;Vega;;;;;;;;;1756;;persIndias3746
3747;santiago_carvajal_y_figueroa;Santiago Carvajal y Figueroa;;;;;Santiago;;Carvajal y Figueroa;;;;;;;;;;;;;worldstatesmen;;1757;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Santiago Carvajal y Figueroa;Santiago;Carvajal y Figueroa;Carvajal Figueroa;1563;1685;;yes;;;;;;;Santiago;;;;Carvajal;y;Figueroa;;;;;;;;;1757;;persIndias3747
3748;lazaro_de_albizua;Lázaro de Albizúa;;;;;Lázaro;de;Albizúa;;;;;;;;;;;;;worldstatesmen;;1758;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Lazaro de Albizua;Lazaro;Albizua;Albizua;1565;1687;;yes;;;;;;;Lázaro;;;de;Albizúa;;;;;;;;;;;1758;;persIndias3748
3749;juan_de_aguero;Juan de Agüero;;;;;Juan;de;Agüero;;;;;;;;;;;;;worldstatesmen;;1759;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Juan de Aguero;Juan;Aguero;Aguero;1567;1690;;yes;;;;;;;Juan;;;de;Agüero;;;;;;;;;;;1759;;persIndias3749
3750;francisco_de_azagra_y_vargas;Francisco de Azagra y Vargas;;;;;Francisco;de;Azagra y Vargas;;;;;;;;;;;;;worldstatesmen;;1760;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Francisco de Azagra y Vargas;Francisco;Azagra y Vargas;Azagra Vargas;1570;1694;;yes;;;;;;;Francisco;;;de;Azagra;y;Vargas;;;;;;;;;1760;;persIndias3750
3751;pedro_salazar_de_velasco;Pedro Salazar de Velasco;;;;;Pedro;;Salazar de Velasco;;;;;;;;;;;;;worldstatesmen;;1761;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Pedro Salazar de Velasco;Pedro;Salazar de Velasco;Salazar Velasco;1574;1701;;yes;;;;;;;Pedro;;;;Salazar;de;Velasco;;;;;;;;;1761;;persIndias3751
3752;juan_de_bracamonte_davila;Juan de Bracamonte Davila;;;;;Juan;de;Bracamonte  Davila;;;;;;;;;;;;;worldstatesmen;;1762;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Juan de Bracamonte Davila;Juan;Bracamonte  Davila;Bracamonte  Davila;1581;1720;;yes;;;;;;;Juan;;;de;Bracamonte;;Davila;;;;;;;;;1762;;persIndias3752
3753;diego_de_castro;Diego de Castro;;;;;Diego;de;Castro;;;;;;;;;;;;;worldstatesmen;;1763;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Diego de Castro;Diego;Castro;Castro;1600;1725;;yes;;;;;;;Diego;;;de;Castro;;;;;;;;;;;1763;;persIndias3753
3754;juan_fernandez_de_salinas_y_de_la_cerda;Juan Fernández de Salinas y de la Cerda;1617;1674;1617;1674;Juan;;Fernández de Salinas y de la Cerda;;;Manzanares;;Ciudad Real;ESP;;España;;;ESP;;worldstatesmen;;1764;wikiwmsbatch_newid;PRGUCR00;PRGUNI00;Juan Fernandez de Salinas y de la Cerda;Juan;Fernandez de Salinas y de la Cerda;Fernandez Salinas Cerda;1617;1674;52722/juan-fernandez-de-salinas-y-de-la-cerda;;;;;;;;Juan;;;;Fernández;de;Salinas;y de la;Cerda;;;;;;;1764;;persIndias3754
3755;antonio_termino_y_davila;Antonio Termiño y Davila;;;;;Antonio;;Termiño y Davila;;;;;;;;;;;;;worldstatesmen;;1765;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Antonio Termino y Davila;Antonio;Termino y Davila;Termino Davila;1609;1735;;yes;;;;;;;Antonio;;;;Termiño;y;Davila;;;;;;;;;1765;;persIndias3755
3756;pablo_de_loyola;Pablo de Loyola;;1705;;1705;Pablo;de;Loyola;;;;;;;;;;;;;worldstatesmen;;1766;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Pablo de Loyola;Pablo;Loyola;Loyola;1605;1705;;yes;;;;;;;Pablo;;;de;Loyola;;;;;;;;;;;1766;;persIndias3756
3757;antonio_coello_y_aguilera;Antonio Coello y Aguilera;;;;;Antonio;;Coello y Aguilera;;;;;;;;;;;;;worldstatesmen;;1767;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Antonio Coello y Aguilera;Antonio;Coello y Aguilera;Coello Aguilera;1621;1742;;yes;;;;;;;Antonio;;;;Coello;y;Aguilera;;;;;;;;;1767;;persIndias3757
3758;pedro_alvarez_castrillon;Pedro Álvarez Castrillón;;;;;Pedro;;Álvarez  Castrillón;;;;;;;;;;;;;worldstatesmen;;1768;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Pedro Alvarez Castrillon;Pedro;Alvarez  Castrillon;Alvarez  Castrillon;1622;1752;;yes;;;;;;;Pedro;;;;Álvarez;;Castrillón;;;;;;;;;1768;;persIndias3758
3759;gabriel_rodriguez_bravo_de_hoyos;Gabriel Rodríguez Bravo de Hoyos;;;;;Gabriel;;Rodríguez  Bravo de Hoyos;;;;;;;;;;;;;worldstatesmen;;1769;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Gabriel Rodriguez Bravo de Hoyos;Gabriel;Rodriguez  Bravo de Hoyos;Rodriguez  Bravo Hoyos;1632;1756;;yes;;;;;;;Gabriel;;;;Rodríguez;;Bravo;de;Hoyos;;;;;;;1769;;persIndias3759
3760;pedro_geronimo_luis_de_colmenares_y_camargo;Pedro Gerónimo Luis de Colmenares y Camargo;;;;;Pedro Gerónimo Luis;de;Colmenares y Camargo;;;;;;;;;;;;;worldstatesmen;;1770;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Pedro Geronimo Luis de Colmenares y Camargo;Pedro Geronimo Luis;Colmenares y Camargo;Colmenares Camargo;1636;1765;;yes;;;;;;;Pedro;Gerónimo;Luis;de;Colmenares;y;Camargo;;;;;;;;;1770;;persIndias3760
3761;miguel_de_camargo;Miguel de Camargo;;;;;Miguel;de;Camargo;;;;;;;;;;;;;worldstatesmen;;1771;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Miguel de Camargo;Miguel;Camargo;Camargo;1645;1766;;yes;;;;;;;Miguel;;;de;Camargo;;;;;;;;;;;1771;;persIndias3761
3762;jose_calvo_de_lara;José Calvo de Lara;;;;;José;;Calvo de Lara;;;;;;;;;;;;;worldstatesmen;;1772;wikiwmsbatch_newid;PRGUSS00;PRGUNI00;Jose Calvo de Lara;Jose;Calvo de Lara;Calvo Lara;1646;1780;;yes;;;;;;;José;;;;Calvo;de;Lara;;;;;;;;;1772;;persIndias3762
3763;juan_sebastian_de_arancibia_izasi;Juan Sebastián de Arancibia Izasi;;;;;Juan Sebastián;de;Arancibia  Izasi;;;;;;;;;;;;;worldstatesmen;;1773;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Juan Sebastian de Arancibia Izasi;Juan Sebastian;Arancibia  Izasi;Arancibia  Izasi;1660;1781;;yes;;;;;;;Juan;Sebastián;;de;Arancibia;;Izasi;;;;;;;;;1773;;persIndias3763
3764;antonio_de_poveda_y_rivadeneira;Antonio de Póveda y Rivadeneira;;1727;;1727;Antonio;de;Póveda y Rivadeneira;;;;;;;;;;;;;worldstatesmen;;1774;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Antonio de Poveda y Rivadeneira;Antonio;Poveda y Rivadeneira;Poveda Rivadeneira;1627;1727;;yes;;;;;;;Antonio;;;de;Póveda;y;Rivadeneira;;;;;;;;;1774;;persIndias3764
3765;tomas_marcos;Tomás Marcos;;;;;Tomás;;Marcos;;;;;;;;;;;;;worldstatesmen;;1775;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Tomas Marcos;Tomas;Marcos;Marcos;1664;1787;;yes;;;;;;;Tomás;;;;Marcos;;;;;;;;;;;1775;;persIndias3765
3766;pedro_martinez_de_uparrio;Pedro Martínez de Uparrio;;;;;Pedro;;Martínez de Uparrio;;;;;;;;;;;;;worldstatesmen;;1777;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Pedro Martinez de Uparrio;Pedro;Martinez de Uparrio;Martinez Uparrio;1667;1788;;yes;;;;;;;Pedro;;;;Martínez;de;Uparrio;;;;;;;;;1777;;persIndias3766
3767;bartolome_gonzalez-fitoria_y_valdez;Bartolomé González-Fitoria y Valdez;;;;;Bartolomé;;González-Fitoria y Valdez;;;;;;;;;;;;;worldstatesmen;;1779;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Bartolome Gonzalez-Fitoria y Valdez;Bartolome;Gonzalez-Fitoria y Valdez;Gonzalez-Fitoria Valdez;1670;1799;;yes;;;;;;;Bartolomé;;;;González-Fitoria;y;Valdez;;;;;;;;;1779;;persIndias3767
3768;antonio_ortiz;Antonio Ortiz;;;;;Antonio;;Ortiz;;;;;;;;;;;;;worldstatesmen;;1780;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Antonio Ortiz;Antonio;Ortiz;Ortiz;1679;1800;;yes;;;;;;;Antonio;;;;Ortiz;;;;;;;;;;;1780;;persIndias3768
3769;jose_antonio_lacayo_de_briones_y_palacios;José Antonio Lacayo de Briones y Palacios;1679;1756;1679;1756;José Antonio;;Lacayo de Briones y Palacios;;;;;;;;;;;;;worldstatesmen;;1781;wikiwmsbatch_newid;PRGUCR00;PRGUNI00;Jose Antonio Lacayo de Briones y Palacios;Jose Antonio;Lacayo de Briones y Palacios;Lacayo Briones Palacios;1679;1756;;yes;;;;;;;José;Antonio;;;Lacayo;de;Briones;y;Palacios;;;;;;;1781;;persIndias3769
3770;francisco_antonio_caceres_y_molinedo;Francisco Antonio Cáceres y Molinedo;;;;;Francisco Antonio;;Cáceres y Molinedo;;;;;;;;;;;;;worldstatesmen;;1782;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Francisco Antonio Caceres y Molinedo;Francisco Antonio;Caceres y Molinedo;Caceres Molinedo;1685;1805;;yes;;;;;;;Francisco;Antonio;;;Cáceres;y;Molinedo;;;;;;;;;1782;;persIndias3770
3771;juan_de_vera;Juan de Vera;;;;;Juan;de;Vera;;;;;;;;;;;;;worldstatesmen;;1783;wikiwmsbatch_newid;PRGUNI00;PRGUCY00;Juan de Vera;Juan;Vera;Vera;1685;1806;;yes;;;;;;;Juan;;;de;Vera;;;;;;;;;;;1783;;persIndias3771
3773;melchor_vidal_de_lorca_y_villena;Melchor Vidal de Lorca y Villena;;;;;Melchor;;Vidal de Lorca y Villena;;;;;;;;México;1000001;;MEX;;worldstatesmen;;1786;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Melchor Vidal de Lorca y Villena;Melchor;Vidal de Lorca y Villena;Vidal Lorca Villena;1696;1819;54363/melchor-vidal-de-lorca-y-villena;;;;;;;;Melchor;;;;Vidal;de;Lorca;y;Villena;;;;;;;1786;;persIndias3773
3774;pantaleon_ibanez_cuevas;Pantaleón Ibáñez Cuevas;;;;;Pantaleón;;Ibáñez  Cuevas;;;;;;;;;;;;;worldstatesmen;;1787;wikiwmsbatch_newid;PRGUCY00;PRGUNI00;Pantaleon Ibanez Cuevas;Pantaleon;Ibanez  Cuevas;Ibanez  Cuevas;1699;1821;;yes;;;;;;;Pantaleón;;;;Ibáñez;;Cuevas;;;;;;;;;1787;;persIndias3774
3775;domingo_cabello_y_robles;Domingo Cabello y Robles;;1801;;1801;Domingo;;Cabello y Robles;;;León;;;ESP;;;;;;;worldstatesmen;;1789;wikiwmsbatch_newid;PRGUNI00;PRSDIC00;Domingo Cabello y Robles;Domingo;Cabello y Robles;Cabello Robles;1701;1801;54316/domingo-cabello-y-robles;;;;;;;;Domingo;;;;Cabello;y;Robles;;;;;;;;;1789;;persIndias3775
3776;manuel_de_quiroga;Manuel de Quiroga;;;;;Manuel;de;Quiroga;;;;;;;;;;;;;worldstatesmen;;1790;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Manuel de Quiroga;Manuel;Quiroga;Quiroga;1717;1839;;yes;;;;;;;Manuel;;;de;Quiroga;;;;;;;;;;;1790;;persIndias3776
3777;juan_de_ayza_y_blancazo_allue_y_palacin;Juan de Ayza y Blancazo Allue y Palacín;;;;;Juan;de;Ayza y Blancazo  Allue y Palacín;;;;;;;;;;;;;worldstatesmen;;1792;wikiwmsbatch_newid;PRGUNI00;PRGUNI00;Juan de Ayza y Blancazo Allue y Palacin;Juan;Ayza y Blancazo  Allue y Palacin;Ayza Blancazo  Allue Palacin;1723;1846;;yes;;;;;;;Juan;;;de;Ayza;y;Blancazo;;Allue y Palacín;;;;;;;1792;;persIndias3777
