gz_id;Entidad_ID;Nivel;tipo;Label;lat;lon;START;END_;C_START;C_END;tipolink;Cabecera;fuente_ID;template;Nivel_START;Nivel_END
1000023;JUNEYUVA;Jurisdiccion;Alcaldia Mayor;Valladolid;20.689;-88.2015;1577;1580;1577;1580;alcaldia_mayor;Valladolid;;[[:gazetteer:1000023|Valladolid]] (1577-1580);1543;1808
1000023;JUNEYUVA;Jurisdiccion;Jurisdiccion;Valladolid;20.6697;-88.1594;1543;1544;1543;1544;jurisdiccion;Valladolid;;[[:gazetteer:1000023|Valladolid]] (1543-1544);1543;1808
1000023;JUNEYUVA;Jurisdiccion;Jurisdiccion;Valladolid;20.689;-88.2015;1545;1576;1545;1576;jurisdiccion;Valladolid;;[[:gazetteer:1000023|Valladolid]] (1545-1576);1543;1808
1000023;JUNEYUVA;Partido;Jurisdiccion;Valladolid;20.689;-88.2015;1701;1786;1581;1786;jurisdiccion;Valladolid;;[[:gazetteer:1000023|Valladolid]] (1581-1786);1701;1808
1000023;JUNEYUVA;Jurisdiccion;Jurisdiccion;Valladolid;20.689;-88.2015;1581;1786;1581;1786;jurisdiccion;Valladolid;;[[:gazetteer:1000023|Valladolid]] (1581-1786);1543;1808
1000023;JUNEYUVA;Partido;Subdelegacion;Valladolid;20.689;-88.2015;1787;1808;1787;1808;subdelegacion;Valladolid;;[[:gazetteer:1000023|Valladolid]] (1787-1808);1701;1808
1000023;JUNEYUVA;Jurisdiccion;Subdelegacion;Valladolid;20.689;-88.2015;1787;1808;1787;1808;subdelegacion;Valladolid;;[[:gazetteer:1000023|Valladolid]] (1787-1808);1543;1808
1000024;JUGDZAZA;Provincia_menor;Alcaldia Mayor;Zacatecas;22.7758;-102.5715;1549;1579;1549;1579;alcaldia_mayor;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1549-1579);1549;1786
1000024;JUGDZAZA;Provincia_menor;Corregimiento;Zacatecas;22.7758;-102.5715;1580;1786;1580;1786;corregimiento;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1580-1786);1549;1786
1000024;JUGDZAZA;Jurisdiccion;Corregimiento;Zacatecas;22.7758;-102.5715;1701;1786;1580;1786;corregimiento;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1580-1786);1701;1808
1000024;JUGDZAZA;Partido;Corregimiento;Zacatecas;22.7758;-102.5715;1701;1786;1580;1786;corregimiento;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1580-1786);1701;1808
1000024;JUGDZAZA;Jurisdiccion;Jurisdiccion;Zacatecas;22.7758;-102.5715;1787;1808;1787;1808;cabecera;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1787-1808);1701;1808
1000024;JUGDZAZA;Partido;Jurisdiccion;Zacatecas;22.7758;-102.5715;1787;1808;1787;1808;cabecera;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1787-1808);1701;1808
1000024;PRGDZA00;Provincia_menor;Corregimiento-Intendencia;Zacatecas;22.7758;-102.5715;1787;1808;1787;1808;intendencia;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1787-1808);1787;1808
1000024;PRGDZA00;Provincia;Corregimiento-Intendencia;Zacatecas;22.7758;-102.5715;1787;1808;1787;1808;intendencia;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1787-1808);1787;1808
1000024;PRGDZA00;Provincia_mayor;Corregimiento-Intendencia;Zacatecas;22.7758;-102.5715;1787;1808;1787;1808;intendencia;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1787-1808);1787;1808
1000024;PRGDZA00;Intendencia;Corregimiento-Intendencia;Zacatecas;22.7758;-102.5715;1787;1808;1787;1808;intendencia;Zacatecas;;[[:gazetteer:1000024|Zacatecas]] (1787-1808);1787;1808
1000025;JUNECLCV;Jurisdiccion;Gobernacion;Antigua California;26.0105;-111.343;1804;1808;1804;1808;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1804-1808);1701;1808
1000025;JUNECLCV;Jurisdiccion;Partido;Antigua California;26.0105;-111.343;1768;1772;1768;1772;partido;Loreto;;[[:gazetteer:1000025|Loreto]] (1768-1772);1701;1808
1000025;JUNECLCV;Jurisdiccion;Partido;Antigua California;26.0105;-111.343;1773;1803;1773;1803;partido;Loreto;;[[:gazetteer:1000025|Loreto]] (1773-1803);1701;1808
1000025;JUNECLCV;Partido;Partido;California;26.0105;-111.343;1701;1767;1111;1767;partido;Loreto;;[[:gazetteer:1000025|Loreto]] (1111-1767);1701;1767
1000025;JUNECLCV;Jurisdiccion;Partido;California;26.0105;-111.343;1701;1767;1111;1767;partido;Loreto;;[[:gazetteer:1000025|Loreto]] (1111-1767);1701;1808
1000025;JUNECLDN;Partido;Departamento;El Norte;26.0105;-111.343;1777;1803;1777;1803;partido;Loreto;;[[:gazetteer:1000025|Loreto]] (1777-1803);1768;1808
1000025;JUNECLDN;Partido;Partido;El Norte;26.0105;-111.343;1768;1772;1768;1772;cabecera;Loreto;;[[:gazetteer:1000025|Loreto]] (1768-1772);1768;1808
1000025;JUNECLDN;Partido;Partido;El Norte;26.0105;-111.343;1773;1776;1773;1776;cabecera;Loreto;;[[:gazetteer:1000025|Loreto]] (1773-1776);1768;1808
1000025;JUNECLDN;Partido;Partido;El Norte;26.0105;-111.343;1804;1808;1804;1808;cabecera;Loreto;;[[:gazetteer:1000025|Loreto]] (1804-1808);1768;1808
1000025;PRNECL00;Provincia;Gobernacion Politico-Militar;Antigua California;26.0105;-111.343;1804;1808;1804;1808;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1804-1808);1697;1808
1000025;PRNECL00;Provincia_mayor;Gobernacion Politico-Militar;Antigua California;26.0105;-111.343;1804;1808;1804;1808;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1804-1808);1777;1808
1000025;PRNECL00;Provincia_menor;Gobernacion Politico-Militar;Antigua California;26.0105;-111.343;1804;1808;1804;1808;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1804-1808);1697;1808
1000025;PRNECL00;Provincia;Gobernacion Politico-Militar;Las Californias;26.0105;-111.343;1767;1767;1767;1767;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1767-1767);1697;1808
1000025;PRNECL00;Provincia_menor;Gobernacion Politico-Militar;Las Californias;26.0105;-111.343;1767;1767;1767;1767;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1767-1767);1697;1808
1000025;PRNECL00;Jurisdiccion;Gobernacion Politico-Militar;Las Californias;26.0105;-111.343;1767;1767;1767;1767;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1767-1767);1720;1767
1000025;PRNECL00;Provincia;Gobernacion Politico-Militar;Las Californias;26.0105;-111.343;1768;1772;1768;1772;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1768-1772);1697;1808
1000025;PRNECL00;Provincia_menor;Gobernacion Politico-Militar;Las Californias;26.0105;-111.343;1768;1772;1768;1772;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1768-1772);1697;1808
1000025;PRNECL00;Provincia;Gobernacion Politico-Militar;Las Californias;26.0105;-111.343;1773;1776;1773;1776;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1773-1776);1697;1808
1000025;PRNECL00;Provincia_menor;Gobernacion Politico-Militar;Las Californias;26.0105;-111.343;1773;1776;1773;1776;gobernacion;Loreto;;[[:gazetteer:1000025|Loreto]] (1773-1776);1697;1808
1000025;PRNECL00;Provincia;Presidio;California;26.0105;-111.343;1697;1766;1697;1766;jurisdiccion_militar;Loreto;;[[:gazetteer:1000025|Loreto]] (1697-1766);1697;1808
1000025;PRNECL00;Provincia_menor;Presidio;California;26.0105;-111.343;1697;1766;1697;1766;jurisdiccion_militar;Loreto;;[[:gazetteer:1000025|Loreto]] (1697-1766);1697;1808
1000025;PRNECL00;Jurisdiccion;Presidio;California;26.0105;-111.343;1720;1766;1697;1766;jurisdiccion_militar;Loreto;;[[:gazetteer:1000025|Loreto]] (1697-1766);1720;1767
1000026;JUGDDUBP;Jurisdiccion;Alcaldia Mayor;Batopilas;27.0262;-107.7394;1732;1787;1732;1787;alcaldia_mayor;Batopilas;;[[:gazetteer:1000026|Batopilas]] (1732-1787);1701;1808
1000026;JUGDDUBP;Partido;Alcaldia Mayor;Batopilas;27.0262;-107.7394;1732;1787;1732;1787;alcaldia_mayor;Batopilas;;[[:gazetteer:1000026|Batopilas]] (1732-1787);1701;1808
1000026;JUGDDUBP;Jurisdiccion;Subdelegacion;Batopilas;27.0262;-107.7394;1788;1808;1788;1808;subdelegacion;Batopilas;;[[:gazetteer:1000026|Batopilas]] (1788-1808);1701;1808
1000026;JUGDDUBP;Partido;Subdelegacion;Batopilas;27.0262;-107.7394;1788;1808;1788;1808;subdelegacion;Batopilas;;[[:gazetteer:1000026|Batopilas]] (1788-1808);1701;1808
1000027;JUGDDUCG;Jurisdiccion;Alcaldia Mayor;Cerro Gordo;26.2488;-104.9144;1767;1772;1767;1772;alcaldia_mayor;Cerro Gordo;;[[:gazetteer:1000027|Cerro Gordo]] (1767-1772);1767;1808
1000027;JUGDDUCG;Partido;Alcaldia Mayor;Cerro Gordo;26.2488;-104.9144;1767;1772;1767;1772;alcaldia_mayor;Cerro Gordo;;[[:gazetteer:1000027|Cerro Gordo]] (1767-1772);1701;1808
1000027;JUGDDUCG;Jurisdiccion;Alcaldia Mayor*;Cerro Gordo;26.2488;-104.9144;1773;1787;1773;1787;alcaldia_mayor;Cerro Gordo;;[[:gazetteer:1000027|Cerro Gordo]] (1773-1787);1767;1808
1000027;JUGDDUCG;Partido;Alcaldia Mayor*;Cerro Gordo;26.2488;-104.9144;1773;1787;1773;1787;alcaldia_mayor;Cerro Gordo;;[[:gazetteer:1000027|Cerro Gordo]] (1773-1787);1701;1808
1000027;JUGDDUCG;Partido;Comandancia;Cerro Gordo;26.2488;-104.9144;1701;1750;1646;1750;jurisdiccion_militar;Cerro Gordo;;[[:gazetteer:1000027|Cerro Gordo]] (1646-1750);1701;1808
1000027;JUGDDUCG;Partido;Partido;Cerro Gordo;26.2488;-104.9144;1751;1766;1751;1766;partido;Cerro Gordo;;[[:gazetteer:1000027|Cerro Gordo]] (1751-1766);1701;1808
1000027;JUGDDUCG;Jurisdiccion;Subdelegacion;Cerro Gordo;26.2488;-104.9144;1788;1808;1788;1808;subdelegacion;Cerro Gordo;;[[:gazetteer:1000027|Cerro Gordo]] (1788-1808);1767;1808
1000027;JUGDDUCG;Partido;Subdelegacion;Cerro Gordo;26.2488;-104.9144;1788;1808;1788;1808;subdelegacion;Cerro Gordo;;[[:gazetteer:1000027|Cerro Gordo]] (1788-1808);1701;1808
1000028;JUGDDUCN;Jurisdiccion;Alcaldia Mayor*;Cianori;25.2032;-106.7755;1701;1760;1680;1760;alcaldia_mayor;Sianori;;[[:gazetteer:1000028|Sianori]] (1680-1760);1701;1802
1000028;JUGDDUCN;Partido;Alcaldia Mayor*;Cianori;25.2032;-106.7755;1701;1760;1680;1760;alcaldia_mayor;Sianori;;[[:gazetteer:1000028|Sianori]] (1680-1760);1701;1802
1000028;JUGDDUCN;Jurisdiccion;Alcaldia Mayor*;Cianori;25.2032;-106.7755;1761;1786;1761;1786;alcaldia_mayor;Sianori;;[[:gazetteer:1000028|Sianori]] (1761-1786);1701;1802
1000028;JUGDDUCN;Partido;Alcaldia Mayor*;Cianori;25.2032;-106.7755;1761;1786;1761;1786;alcaldia_mayor;Sianori;;[[:gazetteer:1000028|Sianori]] (1761-1786);1701;1802
1000028;JUGDDUCN;Jurisdiccion;Subdelegacion;Cianori;25.2032;-106.7755;1787;1802;1787;1802;subdelegacion;Sianori;;[[:gazetteer:1000028|Sianori]] (1787-1802);1701;1802
1000028;JUGDDUCN;Partido;Subdelegacion;Cianori;25.2032;-106.7755;1787;1802;1787;1802;subdelegacion;Sianori;;[[:gazetteer:1000028|Sianori]] (1787-1802);1701;1802
1000029;JUGDDUCI;Jurisdiccion;Alcaldia Mayor;Cienega;27.2;-106.2833;1741;1787;1741;1787;alcaldia_mayor;Cienega de los Olivos;;[[:gazetteer:1000029|Cienega de los Olivos]] (1741-1787);1741;1808
1000029;JUGDDUCI;Partido;Alcaldia Mayor;Cienega;27.2;-106.2833;1741;1787;1741;1787;alcaldia_mayor;Cienega de los Olivos;;[[:gazetteer:1000029|Cienega de los Olivos]] (1741-1787);1701;1808
1000029;JUGDDUCI;Partido;Partido;Cienega;27.2;-106.2833;1701;1740;1659;1740;partido;Cienega de los Olivos;;[[:gazetteer:1000029|Cienega de los Olivos]] (1659-1740);1701;1808
1000029;JUGDDUCI;Jurisdiccion;Subdelegacion;Cienega;27.2;-106.2833;1788;1808;1788;1808;subdelegacion;Cienega de los Olivos;;[[:gazetteer:1000029|Cienega de los Olivos]] (1788-1808);1741;1808
1000029;JUGDDUCI;Partido;Subdelegacion;Cienega;27.2;-106.2833;1788;1808;1788;1808;subdelegacion;Cienega de los Olivos;;[[:gazetteer:1000029|Cienega de los Olivos]] (1788-1808);1701;1808
1000030;JUGDDUCS;Jurisdiccion;Alcaldia Mayor*; Conchos;27.5883;-105.3353;1752;1792;1752;1792;alcaldia_mayor;Conchos;;[[:gazetteer:1000030|Conchos]] (1752-1792);1701;1808
1000030;JUGDDUCS;Partido;Alcaldia Mayor*; Conchos;27.5883;-105.3353;1752;1792;1752;1792;alcaldia_mayor;Conchos;;[[:gazetteer:1000030|Conchos]] (1752-1792);1701;1808
1000030;JUGDDUCS;Jurisdiccion;Comandancia;Conchos;27.5883;-105.3353;1701;1751;1687;1751;jurisdiccion_militar;Conchos;;[[:gazetteer:1000030|Conchos]] (1687-1751);1701;1808
1000030;JUGDDUCS;Partido;Comandancia;Conchos;27.5883;-105.3353;1701;1751;1687;1751;jurisdiccion_militar;Conchos;;[[:gazetteer:1000030|Conchos]] (1687-1751);1701;1808
1000030;JUGDDUCS;Jurisdiccion;Subdelegacion;Conchos;27.5883;-105.3353;1793;1808;1793;1808;subdelegacion;Conchos;;[[:gazetteer:1000030|Conchos]] (1793-1808);1701;1808
1000030;JUGDDUCS;Partido;Subdelegacion;Conchos;27.5883;-105.3353;1793;1808;1793;1808;subdelegacion;Conchos;;[[:gazetteer:1000030|Conchos]] (1793-1808);1701;1808
1000031;JUGDDUCM;Jurisdiccion;Alcaldia Mayor;Cuencame;24.87;-103.698;1701;1786;1589;1786;alcaldia_mayor;Cuencame;;[[:gazetteer:1000031|Cuencame]] (1589-1786);1701;1808
1000031;JUGDDUCM;Partido;Alcaldia Mayor;Cuencame;24.87;-103.698;1701;1786;1589;1786;alcaldia_mayor;Cuencame;;[[:gazetteer:1000031|Cuencame]] (1589-1786);1701;1808
1000031;JUGDDUCM;Jurisdiccion;Subdelegacion;Cuencame;24.87;-103.698;1787;1808;1787;1808;subdelegacion;Cuencame;;[[:gazetteer:1000031|Cuencame]] (1787-1808);1701;1808
1000031;JUGDDUCM;Partido;Subdelegacion;Cuencame;24.87;-103.698;1787;1808;1787;1808;subdelegacion;Cuencame;;[[:gazetteer:1000031|Cuencame]] (1787-1808);1701;1808
1000032;JUGDDUCR;Jurisdiccion;Alcaldia Mayor;Cosihuiriachi;28.2418;-106.8374;1688;1787;1688;1787;alcaldia_mayor;Cusihuiriachi;;[[:gazetteer:1000032|Cusihuiriachi]] (1688-1787);1649;1808
1000032;JUGDDUCR;Partido;Alcaldia Mayor;Cosihuiriachi;28.2418;-106.8374;1701;1787;1688;1787;alcaldia_mayor;Cusihuiriachi;;[[:gazetteer:1000032|Cusihuiriachi]] (1688-1787);1701;1808
1000032;JUGDDUCR;Jurisdiccion;Subdelegacion;Cosihuiriachi;28.2418;-106.8374;1788;1808;1788;1808;subdelegacion;Cusihuiriachi;;[[:gazetteer:1000032|Cusihuiriachi]] (1788-1808);1649;1808
1000032;JUGDDUCR;Partido;Subdelegacion;Cosihuiriachi;28.2418;-106.8374;1788;1808;1788;1808;subdelegacion;Cusihuiriachi;;[[:gazetteer:1000032|Cusihuiriachi]] (1788-1808);1701;1808
1000033;JUGDDUGC;Jurisdiccion;Alcaldia Mayor*;Guanacevi;25.9327;-105.9565;1701;1752;1601;1752;alcaldia_mayor;Guanacevi;;[[:gazetteer:1000033|Guanacevi]] (1601-1752);1701;1808
1000033;JUGDDUGC;Partido;Alcaldia Mayor*;Guanacevi;25.9327;-105.9565;1701;1752;1601;1752;alcaldia_mayor;Guanacevi;;[[:gazetteer:1000033|Guanacevi]] (1601-1752);1701;1808
1000033;JUGDDUGC;Jurisdiccion;Alcaldia Mayor*;Guanacevi;25.9327;-105.9565;1753;1779;1753;1779;alcaldia_mayor;Guanacevi;;[[:gazetteer:1000033|Guanacevi]] (1753-1779);1701;1808
1000033;JUGDDUGC;Partido;Alcaldia Mayor*;Guanacevi;25.9327;-105.9565;1753;1779;1753;1779;alcaldia_mayor;Guanacevi;;[[:gazetteer:1000033|Guanacevi]] (1753-1779);1701;1808
1000033;JUGDDUGC;Jurisdiccion;Alcaldia Mayor*;Guanacevi;25.9327;-105.9565;1780;1787;1780;1787;alcaldia_mayor;Guanacevi;;[[:gazetteer:1000033|Guanacevi]] (1780-1787);1701;1808
1000033;JUGDDUGC;Partido;Alcaldia Mayor*;Guanacevi;25.9327;-105.9565;1780;1787;1780;1787;alcaldia_mayor;Guanacevi;;[[:gazetteer:1000033|Guanacevi]] (1780-1787);1701;1808
1000033;JUGDDUGC;Jurisdiccion;Subdelegacion;Guanacevi;25.9327;-105.9565;1788;1808;1788;1808;subdelegacion;Guanacevi;;[[:gazetteer:1000033|Guanacevi]] (1788-1808);1701;1808
1000033;JUGDDUGC;Partido;Subdelegacion;Guanacevi;25.9327;-105.9565;1788;1808;1788;1808;subdelegacion;Guanacevi;;[[:gazetteer:1000033|Guanacevi]] (1788-1808);1701;1808
1000035;JUGDDUMA;Jurisdiccion;Alcaldia Mayor;Mapimi;25.8336;-103.8452;1701;1710;1600;1710;alcaldia_mayor;Mapimi;;[[:gazetteer:1000035|Mapimi]] (1600-1710);1701;1808
1000035;JUGDDUMA;Partido;Alcaldia Mayor;Mapimi;25.8336;-103.8452;1701;1710;1600;1710;alcaldia_mayor;Mapimi;;[[:gazetteer:1000035|Mapimi]] (1600-1710);1701;1808
1000035;JUGDDUMA;Jurisdiccion;Alcaldia Mayor;Mapimi;25.8336;-103.8452;1751;1786;1751;1786;alcaldia_mayor;Mapimi;;[[:gazetteer:1000035|Mapimi]] (1751-1786);1701;1808
1000035;JUGDDUMA;Partido;Alcaldia Mayor;Mapimi;25.8336;-103.8452;1751;1786;1751;1786;alcaldia_mayor;Mapimi;;[[:gazetteer:1000035|Mapimi]] (1751-1786);1701;1808
1000035;JUGDDUMA;Jurisdiccion;Comandancia;Mapimi;25.8336;-103.8452;1711;1750;1711;1750;jurisdiccion_militar;Mapimi;;[[:gazetteer:1000035|Mapimi]] (1711-1750);1701;1808
1000035;JUGDDUMA;Partido;Comandancia;Mapimi;25.8336;-103.8452;1711;1750;1711;1750;jurisdiccion_militar;Mapimi;;[[:gazetteer:1000035|Mapimi]] (1711-1750);1701;1808
1000035;JUGDDUMA;Jurisdiccion;Subdelegacion;Mapimi;25.8336;-103.8452;1787;1808;1787;1808;subdelegacion;Mapimi;;[[:gazetteer:1000035|Mapimi]] (1787-1808);1701;1808
1000035;JUGDDUMA;Partido;Subdelegacion;Mapimi;25.8336;-103.8452;1787;1808;1787;1808;subdelegacion;Mapimi;;[[:gazetteer:1000035|Mapimi]] (1787-1808);1701;1808
1000036;JUGDDUME;Partido;Alcaldia Mayor*;Mezquital;23.4742;-104.3956;1723;1753;1723;1753;alcaldia_mayor;Mezquital;;[[:gazetteer:1000036|Mezquital]] (1723-1753);1701;1808
1000036;JUGDDUME;Jurisdiccion;Alcaldia Mayor*;Mezquital;23.4742;-104.3956;1723;1753;1723;1753;alcaldia_mayor;Mezquital;;[[:gazetteer:1000036|Mezquital]] (1723-1753);1701;1808
1000036;JUGDDUME;Partido;Alcaldia Mayor*;Mezquital;23.4742;-104.3956;1754;1792;1754;1792;alcaldia_mayor;Mezquital;;[[:gazetteer:1000036|Mezquital]] (1754-1792);1701;1808
1000036;JUGDDUME;Jurisdiccion;Alcaldia Mayor*;Mezquital;23.4742;-104.3956;1754;1792;1754;1792;alcaldia_mayor;Mezquital;;[[:gazetteer:1000036|Mezquital]] (1754-1792);1701;1808
1000036;JUGDDUME;Partido;Subdelegacion; Mezquital;23.4742;-104.3956;1793;1808;1793;1808;subdelegacion;Mezquital;;[[:gazetteer:1000036|Mezquital]] (1793-1808);1701;1808
1000036;JUGDDUME;Jurisdiccion;Subdelegacion; Mezquital;23.4742;-104.3956;1793;1808;1793;1808;subdelegacion;Mezquital;;[[:gazetteer:1000036|Mezquital]] (1793-1808);1701;1808
1000038;JUGDDUPP;Partido;Alcaldia Mayor*;Papasquiaro;25.045;-105.4203;1701;1752;1693;1752;alcaldia_mayor;Papasquiaro;;[[:gazetteer:1000038|Papasquiaro]] (1693-1752);1701;1808
1000038;JUGDDUPP;Jurisdiccion;Alcaldia Mayor*;Papasquiaro;25.045;-105.4203;1701;1752;1693;1752;alcaldia_mayor;Papasquiaro;;[[:gazetteer:1000038|Papasquiaro]] (1693-1752);1701;1808
1000038;JUGDDUPP;Partido;Alcaldia Mayor*;Papasquiaro;25.045;-105.4203;1753;1786;1753;1786;alcaldia_mayor;Papasquiaro;;[[:gazetteer:1000038|Papasquiaro]] (1753-1786);1701;1808
1000038;JUGDDUPP;Jurisdiccion;Alcaldia Mayor*;Papasquiaro;25.045;-105.4203;1753;1786;1753;1786;alcaldia_mayor;Papasquiaro;;[[:gazetteer:1000038|Papasquiaro]] (1753-1786);1701;1808
1000038;JUGDDUPP;Partido;Subdelegacion;Papasquiaro;25.045;-105.4203;1787;1808;1787;1808;subdelegacion;Papasquiaro;;[[:gazetteer:1000038|Papasquiaro]] (1787-1808);1701;1808
1000038;JUGDDUPP;Jurisdiccion;Subdelegacion;Papasquiaro;25.045;-105.4203;1787;1808;1787;1808;subdelegacion;Papasquiaro;;[[:gazetteer:1000038|Papasquiaro]] (1787-1808);1701;1808
1000039;JUGDDUPL;Partido;Alcaldia Mayor;Parral;26.933;-105.6632;1725;1728;1725;1728;alcaldia_mayor;Parral;;[[:gazetteer:1000039|Parral]] (1725-1728);1701;1808
1000039;JUGDDUPL;Jurisdiccion;Alcaldia Mayor;Parral;26.933;-105.6632;1725;1728;1725;1728;alcaldia_mayor;Parral;;[[:gazetteer:1000039|Parral]] (1725-1728);1701;1808
1000039;JUGDDUPL;Partido;Alcaldia Mayor;Parral;26.933;-105.6632;1729;1787;1729;1787;alcaldia_mayor;Parral;;[[:gazetteer:1000039|Parral]] (1729-1787);1701;1808
1000039;JUGDDUPL;Jurisdiccion;Alcaldia Mayor;Parral;26.933;-105.6632;1729;1787;1729;1787;alcaldia_mayor;Parral;;[[:gazetteer:1000039|Parral]] (1729-1787);1701;1808
1000039;JUGDDUPL;Partido;Jurisdiccion;Parral;26.933;-105.6632;1701;1724;1631;1724;cabecera;Parral;;[[:gazetteer:1000039|Parral]] (1631-1724);1701;1808
1000039;JUGDDUPL;Jurisdiccion;Jurisdiccion;Parral;26.933;-105.6632;1701;1724;1631;1724;cabecera;Parral;;[[:gazetteer:1000039|Parral]] (1631-1724);1701;1808
1000039;JUGDDUPL;Partido;Subdelegacion;Parral;26.933;-105.6632;1788;1808;1788;1808;subdelegacion;Parral;;[[:gazetteer:1000039|Parral]] (1788-1808);1701;1808
1000039;JUGDDUPL;Jurisdiccion;Subdelegacion;Parral;26.933;-105.6632;1788;1808;1788;1808;subdelegacion;Parral;;[[:gazetteer:1000039|Parral]] (1788-1808);1701;1808
1000039;PRGDDU00;Provincia_mayor;Gobernacion-Capitania General;Nueva Vizcaya;26.933;-105.6632;1632;1739;1632;1739;gobernacion;Parral;;[[:gazetteer:1000039|Parral]] (1632-1739);1532;1808
1000039;PRGDDU00;Provincia_menor;Gobernacion-Capitania General;Nueva Vizcaya;26.933;-105.6632;1632;1739;1632;1739;gobernacion;Parral;;[[:gazetteer:1000039|Parral]] (1632-1739);1562;1808
1000039;PRGDDU00;Provincia;Gobernacion-Capitania General;Nueva Vizcaya;26.933;-105.6632;1632;1739;1632;1739;gobernacion;Parral;;[[:gazetteer:1000039|Parral]] (1632-1739);1532;1808
1000040;JUGDDUPS;Jurisdiccion;Alcaldia Mayor;Parras y Saltillo;25.4403;-102.1825;1766;1787;1766;1787;alcaldia_mayor;Parras;;[[:gazetteer:1000040|Parras]] (1766-1787);1700;1808
1000040;JUGDDUPS;Jurisdiccion;Subdelegacion;Parras y Saltillo;25.4403;-102.1825;1788;1808;1788;1808;subdelegacion;Parras;;[[:gazetteer:1000040|Parras]] (1788-1808);1700;1808
1000040;PTGDDUPS;Partido;Partido;Parras;25.4403;-102.1825;1701;1808;1700;1808;partido;Parras;;[[:gazetteer:1000040|Parras]] (1700-1808);1701;1808
1000041;JUGDDURO;Partido;Alcaldia Mayor;Real del Oro;25.9541;-105.3677;1777;1787;1777;1787;alcaldia_mayor;Real del Oro;;[[:gazetteer:1000041|Real del Oro]] (1777-1787);1777;1808
1000041;JUGDDURO;Jurisdiccion;Alcaldia Mayor;Real del Oro;25.9541;-105.3677;1777;1787;1777;1787;alcaldia_mayor;Real del Oro;;[[:gazetteer:1000041|Real del Oro]] (1777-1787);1777;1808
1000041;JUGDDURO;Partido;Subdelegacion;Real del Oro;25.9541;-105.3677;1788;1808;1788;1808;subdelegacion;Real del Oro;;[[:gazetteer:1000041|Real del Oro]] (1788-1808);1777;1808
1000041;JUGDDURO;Jurisdiccion;Subdelegacion;Real del Oro;25.9541;-105.3677;1788;1808;1788;1808;subdelegacion;Real del Oro;;[[:gazetteer:1000041|Real del Oro]] (1788-1808);1777;1808
1000042;JUGDDUPS;Jurisdiccion;Alcaldia Mayor;Parras y Saltillo;25.4216;-100.9996;1700;1765;1700;1765;alcaldia_mayor;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1700-1765);1700;1808
1000042;PTGDDUSO;Jurisdiccion;Alcaldia Mayor;Saltillo;25.4216;-100.9996;1577;1581;1577;1581;alcaldia_mayor;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1577-1581);1568;1699
1000042;PTGDDUSO;Jurisdiccion;Alcaldia Mayor;Saltillo;25.4216;-100.9996;1591;1699;1591;1699;alcaldia_mayor;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1591-1699);1568;1699
1000042;PTGDDUSO;Jurisdiccion;Jurisdiccion;Saltillo;25.4216;-100.9996;1582;1590;1582;1590;jurisdiccion;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1582-1590);1568;1699
1000042;PTGDDUSO;Partido;Jurisdiccion;Saltillo;25.4216;-100.9996;1701;1808;1700;1808;jurisdiccion;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1700-1808);1701;1808
1000044;JUGDDUBV;Partido;Alcaldia Mayor*;Casas Grandes y Valle de San Buenaventura;29.8432;-107.4565;1701;1720;1666;1720;alcaldia_mayor;Valle de San Buenaventura;;[[:gazetteer:1000044|Valle de San Buenaventura]] (1666-1720);1701;1808
1000044;JUGDDUBV;Jurisdiccion;Alcaldia Mayor*;Casas Grandes y Valle de San Buenaventura;29.8432;-107.4565;1701;1720;1666;1720;alcaldia_mayor;Valle de San Buenaventura;;[[:gazetteer:1000044|Valle de San Buenaventura]] (1666-1720);1701;1808
1000044;JUGDDUBV;Partido;Alcaldia Mayor*;Valle de San Buenaventura;29.8432;-107.4565;1721;1787;1721;1787;alcaldia_mayor;Valle de San Buenaventura;;[[:gazetteer:1000044|Valle de San Buenaventura]] (1721-1787);1701;1808
