ID;gz_id;republica;fuente_ID;start;start_ex;end_;end_ex;check;template;es_parte_de;check1;template1
94;1000074;Cabildo;gerhardNE;1111;start;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000074]]@republica: Cabildo@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:gerhardNE]]@ID:1000074@----;;;
95;1000075;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000075]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000075@----;;;
96;1000076;Cabildo;gerhardNE;1111;start;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000076]]@republica: Cabildo@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:gerhardNE]]@ID:1000076@----;;;
97;1000077;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000077]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000077@----;;;
98;1000078;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000078]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000078@----;;;
99;1000079;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000079]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000079@----;;;
100;1000080;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000080]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000080@----;;;
101;1000081;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000081]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000081@----;;;
102;1000082;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000082]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000082@----;;;
103;1000083;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000083]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000083@----;;;
104;1000084;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000084]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000084@----;;;
105;1000085;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000085]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000085@----;;;
106;1000086;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000086]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000086@----;;;
107;1000087;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000087]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000087@----;;;
108;1000088;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000088]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000088@----;;;
109;1000089;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000089]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000089@----;;;
110;1000090;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000090]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000090@----;;;
111;1000091;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000091]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000091@----;;;
112;1000092;Cabildo;s.d.;1111;start;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000092]]@republica: Cabildo@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000092@----;;;
113;1000093;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000093]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000093@----;;;
114;1000094;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000094]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000094@----;;;
115;1000095;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000095]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000095@----;;;
116;1000096;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000096]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000096@----;;;
117;1000097;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000097]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000097@----;;;
118;1000098;Cabildo;s.d.;1111;start;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000098]]@republica: Cabildo@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000098@----;;;
119;1000099;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000099]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000099@----;;;
120;1000100;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000100]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000100@----;;;
121;1000101;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000101]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000101@----;;;
122;1000102;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000102]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000102@----;;;
123;1000103;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000103]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000103@----;;;
124;1000104;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000104]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000104@----;;;
125;1000105;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000105]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000105@----;;;
126;1000106;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000106]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000106@----;;;
127;1000107;s.d.;s.d.;1111;start;1550;exact;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000107]]@republica: s.d.@Desde: 1111@Hasta: 1550@Desdefuzzy: start@Hastafuzzy: exact@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000107@----;;;
128;1000107;Cabildo;s.d.;1551;exact;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000107]]@republica: Cabildo@Desde: 1551@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000107@----;;;
129;1000108;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000108]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000108@----;;;
130;1000109;Cabildo;s.d.;1111;start;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000109]]@republica: Cabildo@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000109@----;;;
131;1000110;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000110]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000110@----;;;
132;1000111;Cabecera;s.d.;1111;start;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000111]]@republica: Cabecera@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000111@----;;;
133;1000112;Cabildo;s.d.;1111;start;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000112]]@republica: Cabildo@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000112@----;;;
134;1000113;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000113]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000113@----;;;
135;1000114;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000114]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000114@----;;;
136;1000116;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000116]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000116@----;;;
137;1000117;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000117]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000117@----;;;
138;1000118;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000118]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000118@----;;;
139;1000119;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000119]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000119@----;;;
140;1000120;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000120]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000120@----;;;
141;1000121;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000121]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000121@----;;;
142;1000122;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000122]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000122@----;;;
143;1000123;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000123]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000123@----;;;
144;1000124;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000124]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000124@----;;;
145;1000125;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000125]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000125@----;;;
146;1000126;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000126]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000126@----;;;
147;1000127;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000127]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000127@----;;;
148;1000128;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000128]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000128@----;;;
149;1000129;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000129]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000129@----;;;
150;1000130;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000130]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000130@----;;;
151;1000131;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000131]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000131@----;;;
152;1000132;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000132]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000132@----;;;
153;1000133;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000133]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000133@----;;;
154;1000134;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000134]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000134@----;;;
155;1000135;Cabildo;s.d.;1111;start;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000135]]@republica: Cabildo@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000135@----;;;
156;1000136;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000136]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000136@----;;;
157;1000137;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000137]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000137@----;;;
158;1000138;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000138]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000138@----;;;
159;1000139;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000139]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000139@----;;;
160;1000140;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000140]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000140@----;;;
161;1000141;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000141]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000141@----;;;
162;1000142;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000142]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000142@----;;;
163;1000143;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000143]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000143@----;;;
164;1000144;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000144]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000144@----;;;
165;1000145;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000145]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000145@----;;;
166;1000146;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000146]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000146@----;;;
167;1000147;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000147]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000147@----;;;
168;1000148;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000148]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000148@----;;;
169;1000149;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000149]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000149@----;;;
170;1000150;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000150]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000150@----;;;
171;1000151;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000151]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000151@----;;;
172;1000152;Cabecera;s.d.;1111;start;9999;end;-1;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000152]]@republica: Cabecera@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000152@----;;;
173;1000153;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000153]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000153@----;;;
174;1000154;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000154]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000154@----;;;
175;1000155;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000155]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000155@----;;;
176;1000156;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000156]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000156@----;;;
177;1000157;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000157]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000157@----;;;
178;1000158;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000158]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000158@----;;;
179;1000159;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000159]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000159@----;;;
180;1000160;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000160]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000160@----;;;
181;1000161;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000161]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000161@----;;;
182;1000162;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000162]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000162@----;;;
183;1000163;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000163]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000163@----;;;
184;1000164;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000164]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000164@----;;;
185;1000165;s.d.;s.d.;1111;start;9999;end;0;---- dataentry cabildo ----@GZ ID_wiki: [[:gazetteer:1000165]]@republica: s.d.@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@Fuente_wiki:  [[:fuentes:s.d.]]@ID:1000165@----;;;
