ID;gz_id;label;nombre;nombrehoy;variantes;santo;fuente_ID;start;start_ex;end_;end_ex;check;template;check1;template1;wikitext1;wikitext2;wikitext
5529;1005366;Dolores;Dolores;;;;padron-sanjeronimo;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005366]]@Nombre: Dolores@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005366@----;;;;;
5530;1005367;Sainapuchi;San Buenaventura Sainapuchi;;;San Buenaventura;padron-sanandres;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005367]]@Nombre: San Buenaventura Sainapuchi@Santo: San Buenaventura@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005367@----;;;;;
5531;1005368;San Antonio;San Antonio;;;San Antonio;padron-sanandres;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005368]]@Nombre: San Antonio@Santo: San Antonio@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005368@----;;;;;
5532;1005369;San Jose;San Jose;;;San Jose;padron-sanandres;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005369]]@Nombre: San Jose@Santo: San Jose@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005369@----;;;;;
5533;1005370;Buen Retiro;San Antonio del Buen Retiro;;;San Antonio;padron-sanandres;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005370]]@Nombre: San Antonio del Buen Retiro@Santo: San Antonio@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005370@----;;;;;
5534;1005371;Cacaria;Santa Ana de Cacaria;;;Santa Ana;Guadalajara,563-auto;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005371]]@Nombre: Santa Ana de Cacaria@Santo: Santa Ana@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005371@----;;;;;
5535;1005372;Santa Elena;Santa Elena;;;Santa Elena;Guadalajara,563-auto;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005372]]@Nombre: Santa Elena@Santo: Santa Elena@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005372@----;;;;;
5536;1005373;Dolores;Dolores;;;;Guadalajara,563-auto;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005373]]@Nombre: Dolores@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005373@----;;;;;
5537;1005374;La Punta;La Punta;;;;Guadalajara,563-auto;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005374]]@Nombre: La Punta@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005374@----;;;;;
5538;1005375;Ohuera;Ohuera;;;;Guadalajara,563-misiones;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005375]]@Nombre: Ohuera@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005375@----;;;;;
5539;1005376;Tehueco;Tehueco;;;;Guadalajara,563-misiones;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005376]]@Nombre: Tehueco@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005376@----;;;;;
5540;1005377;Sibirijoa;Sibirijoa;;;;Guadalajara,563-misiones;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005377]]@Nombre: Sibirijoa@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005377@----;;;;;
5541;1005378;Teopari;Teopari;San Jose de Tiopari;;;Guadalajara,563-misiones;1111;start;1788;ca;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005378]]@Nombre: Teopari@Santo: @Desde: 1111@Hasta: 1788@Desdefuzzy: start@Hastafuzzy: ca@ID:1005378@----;;;;;
5542;1005379;Natora;San Mateo Natora;;;San Mateo;materiales-sonora;1111;start;1747;exact;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005379]]@Nombre: San Mateo Natora@Santo: San Mateo@Desde: 1111@Hasta: 1747@Desdefuzzy: start@Hastafuzzy: exact@ID:1005379@----;;;;;
5543;1005382;Dolores;Dolores Caserichun;;;;Guadalajara,563-misiones;1111;start;1782;not_after;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005382]]@Nombre: Dolores Caserichun@Santo: @Desde: 1111@Hasta: 1782@Desdefuzzy: start@Hastafuzzy: not_after@ID:1005382@----;;;;;
5544;1005383;Saracachi;Saracachi;;Saracatzi;;Guadalajara,563-misiones;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005383]]@Nombre: Saracachi@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005383@----;;;;;
5546;1005385;Sonoitac;San Marcelo Sonoitac;;Sonoita;San Marcelo;Guadalajara,563-misiones;1111;start;1772;ca;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005385]]@Nombre: San Marcelo Sonoitac@Santo: San Marcelo@Desde: 1111@Hasta: 1772@Desdefuzzy: start@Hastafuzzy: ca@ID:1005385@----;;;;;
5547;1005386;Las Nutrias;Santa Cruz Nutrias;;Suanco @  Suanca @  Suamco @;Santa Cruz;borrero-silva;1780;exact;1784;exact;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005386]]@Nombre: Santa Cruz Nutrias@Santo: Santa Cruz@Desde: 1780@Hasta: 1784@Desdefuzzy: exact@Hastafuzzy: exact@ID:1005386@----;;;;;
5548;1005386;Terrenate;San Felipe de Gracia Real de Guevavi;;Gracia Real de Guevavi;Santa Cruz;borrero-silva;1742;exact;1779;exact;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005386]]@Nombre: San Felipe de Gracia Real de Guevavi@Santo: Santa Cruz@Desde: 1742@Hasta: 1779@Desdefuzzy: exact@Hastafuzzy: exact@ID:1005386@----;;;;;
5549;1005386;Santa Cruz;Santa Cruz Suanca;;Suanco @  Suanca @  Suamco @;Santa Cruz;tanck;1785;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005386]]@Nombre: Santa Cruz Suanca@Santo: Santa Cruz@Desde: 1785@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1005386@----;;;;;
5550;1005387;Mochopa;Mochopa;;;;Guadalajara,563-misiones;1111;start;1797;ca;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005387]]@Nombre: Mochopa@Santo: @Desde: 1111@Hasta: 1797@Desdefuzzy: start@Hastafuzzy: ca@ID:1005387@----;;;;;
5551;1005388;Satachi;Satachi;;;;Guadalajara,563-misiones;1111;start;1790;not_after;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005388]]@Nombre: Satachi@Santo: @Desde: 1111@Hasta: 1790@Desdefuzzy: start@Hastafuzzy: not_after@ID:1005388@----;;;;;
5552;1005389;Rebeico;San Francisco Xavier Rebeico;;;;Guadalajara,563-misiones;1111;start;1790;not_after;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005389]]@Nombre: San Francisco Xavier Rebeico@Santo: @Desde: 1111@Hasta: 1790@Desdefuzzy: start@Hastafuzzy: not_after@ID:1005389@----;;;;;
5553;1005390;Pitic;Pitic;;Pitiquim;;Guadalajara,563-misiones;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005390]]@Nombre: Pitic@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005390@----;;;;;
5554;1005393;Peyotes;Dulce Nombre de Jesus Peyotes;;;;howe-bankcroft;1698;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005393]]@Nombre: Dulce Nombre de Jesus Peyotes@Santo: @Desde: 1698@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005393@----;;;;;
5555;1005394;Bizarron;San Francisco de Bizarron;;;San Francisco;howe-bankcroft;1737;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005394]]@Nombre: San Francisco de Bizarron@Santo: San Francisco@Desde: 1737@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1005394@----;;;;;
5556;1005395;Casco;Casco;;;;gerhard-north;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005395]]@Nombre: Casco@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005395@----;;;;;
5557;1005396;Naicha;Naicha;;Naecha @  Naycha @;;janos-records;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005396]]@Nombre: Naicha@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005396@----;;;;;
5558;1005397;Monterey;Monterey;Monterey;;;gerhard-north;1770;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005397]]@Nombre: Monterey@Santo: @Desde: 1770@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1005397@----;;;;;
5559;1005398;Opatas de Bavispe;Opatas de Bavispe;;;;gerhard-north;1779;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005398]]@Nombre: Opatas de Bavispe@Santo: @Desde: 1779@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1005398@----;;;;;
5560;1005399;Opatas de Bacoachi;Opatas de Bacoachi;;Baguachi @  Bacuachi @;;gerhard-north;1784;ca;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005399]]@Nombre: Opatas de Bacoachi@Santo: @Desde: 1784@Hasta: 9999@Desdefuzzy: ca@Hastafuzzy: end@ID:1005399@----;;;;;
5561;1005400;Santiago Tampico;Tampico;;;;gerhardNE;1111;start;1753;exact;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005400]]@Nombre: Tampico@Santo: @Desde: 1111@Hasta: 1753@Desdefuzzy: start@Hastafuzzy: exact@ID:1005400@----;;;;;
5562;1005402;Tansoloan;Tansoloan;;;;Indiferente,1526;1111;start;1745;not_before;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005402]]@Nombre: Tansoloan@Santo: @Desde: 1111@Hasta: 1745@Desdefuzzy: start@Hastafuzzy: not_before@ID:1005402@----;;;;;
5563;1005403;Cula;Cula;;;;Indiferente,1526;1111;start;1745;not_before;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005403]]@Nombre: Cula@Santo: @Desde: 1111@Hasta: 1745@Desdefuzzy: start@Hastafuzzy: not_before@ID:1005403@----;;;;;
5565;1005406;Nacozari;Rosario de Nacozari;;Nacosari @;;informe-rodriguez;1660;ca;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005406]]@Nombre: Rosario de Nacozari@Santo: @Desde: 1660@Hasta: 9999@Desdefuzzy: ca@Hastafuzzy: end@ID:1005406@----;;;;;
5566;1005408;Chinacate;Chinacate;;;;tamaron;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005408]]@Nombre: Chinacate@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005408@----;;;;;
5567;1005410;Agua Caliente;Agua Caliente;;;;tamaron;1111;start;1799;not_after;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005410]]@Nombre: Agua Caliente@Santo: @Desde: 1111@Hasta: 1799@Desdefuzzy: start@Hastafuzzy: not_after@ID:1005410@----;;;;;
5568;1005411;La Hoya;Santa Ana de la Hoya;;;Santa Ana;tamaron;1716;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005411]]@Nombre: Santa Ana de la Hoya@Santo: Santa Ana@Desde: 1716@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1005411@----;;;;;
5569;1005412;San Isidro del Molino;San Isidro del Molino;;;San Isidro;guadalajara,110;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005412]]@Nombre: San Isidro del Molino@Santo: San Isidro@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005412@----;;;;;
5570;1005413;Tierrablanca;Tierrablanca;;;;guadalajara,110;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005413]]@Nombre: Tierrablanca@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005413@----;;;;;
5571;1005415;Santa Cruz de Urrecha;Santa Cruz de Urrecha;;;Santa Cruz;guadalajara,110;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005415]]@Nombre: Santa Cruz de Urrecha@Santo: Santa Cruz@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005415@----;;;;;
5572;1005416;El Torreon;El Torreon;;;;guadalajara,110;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005416]]@Nombre: El Torreon@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005416@----;;;;;
5573;1005418;Torreon;Torreon;;;;gerhard-north;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005418]]@Nombre: Torreon@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005418@----;;;;;
5574;1005419;Carrizal;Carrizal;;;;navarro-noriega;1721;not_before;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005419]]@Nombre: Carrizal@Santo: @Desde: 1721@Hasta: 9999@Desdefuzzy: not_before@Hastafuzzy: end@ID:1005419@----;;;;;
5575;1005420;Garate Viejo;Garate Viejo;;;;padron-durango;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005420]]@Nombre: Garate Viejo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005420@----;;;;;
5576;1005421;Garate;Garate;;;;padron-durango;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005421]]@Nombre: Garate@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005421@----;;;;;
5577;1005422;La Conta;La Conta;;;;padron-durango;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005422]]@Nombre: La Conta@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005422@----;;;;;
5578;1005423;Canoa;Canoa;;;;padron-durango;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005423]]@Nombre: Canoa@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005423@----;;;;;
5579;1005424;Cerro de Santiago;Cerro de Santiago;;;;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005424]]@Nombre: Cerro de Santiago@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005424@----;;;;;
5580;1005425;Atotonilco;San Juan Bautista Atotonilco;;;San Juan Bautista;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005425]]@Nombre: San Juan Bautista Atotonilco@Santo: San Juan Bautista@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005425@----;;;;;
5581;1005426;El Saucillo;El Saucillo;Antonio Amaro;;;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005426]]@Nombre: El Saucillo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005426@----;;;;;
5582;1005427;Borruet;Borruet;;;;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005427]]@Nombre: Borruet@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005427@----;;;;;
5583;1005428;Covadonga;Covadonga;;;;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005428]]@Nombre: Covadonga@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005428@----;;;;;
5584;1005429;Santa Catarina;Santa Catarina;Santa Catalina de Siena;;Santa Catarina;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005429]]@Nombre: Santa Catarina@Santo: Santa Catarina@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005429@----;;;;;
5585;1005430;Guadalupe;Guadalupe;;;;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005430]]@Nombre: Guadalupe@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005430@----;;;;;
5586;1005431;Santa Barbara;Santa Barbara;;;Santa Barbara;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005431]]@Nombre: Santa Barbara@Santo: Santa Barbara@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005431@----;;;;;
5587;1005432;Dolores;Dolores;;;;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005432]]@Nombre: Dolores@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005432@----;;;;;
5588;1005433;San Antonio;San Antonio;;;San Antonio;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005433]]@Nombre: San Antonio@Santo: San Antonio@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005433@----;;;;;
5589;1005434;Las Ajuntas;Las Ajuntas;;;;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005434]]@Nombre: Las Ajuntas@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005434@----;;;;;
5590;1005435;Gamboa;Gamboa;;;;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005435]]@Nombre: Gamboa@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005435@----;;;;;
5591;1005436;Jose Antanes;Jose Antanes;;;;padron-cuencame;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005436]]@Nombre: Jose Antanes@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005436@----;;;;;
5592;1005437;Carame;Carame;;;;padron-papasquiaro;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005437]]@Nombre: Carame@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005437@----;;;;;
5593;1005438;San Jose de las Animas;San Jose de las Animas;;;San Jose;padron-papasquiaro;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005438]]@Nombre: San Jose de las Animas@Santo: San Jose@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005438@----;;;;;
5594;1005440;Juana Guerra;Juana Guerra;;;;padron-nombrededios;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005440]]@Nombre: Juana Guerra@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005440@----;;;;;
5595;1005441;La Gomera;La Gomera;;;;padron-parral;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005441]]@Nombre: La Gomera@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005441@----;;;;;
5596;1005442;Santa Rosa;Santa Rosa;;San Isidro @;Santa Rosa;padron-parral;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005442]]@Nombre: Santa Rosa@Santo: Santa Rosa@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005442@----;;;;;
5597;1005443;San Antonio de Arevalo;San Antonio de Arevalo;;;San Antonio;padron-parral;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005443]]@Nombre: San Antonio de Arevalo@Santo: San Antonio@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005443@----;;;;;
5598;1005444;Animas;Animas;;;;padron-parral;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005444]]@Nombre: Animas@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005444@----;;;;;
5599;1005445;Pueblo Yaqui;Pueblo Yaqui;;;;padron-parral;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005445]]@Nombre: Pueblo Yaqui@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005445@----;;;;;
5600;1005446;Cuchillo Parado;Begoña  de Cuchillo Parado;;San Pedro de Cuchillo Parado @;;testimonio-junta;1715;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005446]]@Nombre: Begoña  de Cuchillo Parado@Santo: @Desde: 1715@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1005446@----;;;;;
5601;1005447;San Juan Bautista;San Juan Bautista;;Cacalote @  San Juan de los Caballeros @;San Juan;testimonio-junta;1715;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005447]]@Nombre: San Juan Bautista@Santo: San Juan@Desde: 1715@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1005447@----;;;;;
5602;1005448;Guaymas;San Jose de la Laguna Guaymas;;;San Jose;gerhard-north;1701;exact;1767;ca;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005448]]@Nombre: San Jose de la Laguna Guaymas@Santo: San Jose@Desde: 1701@Hasta: 1767@Desdefuzzy: exact@Hastafuzzy: ca@ID:1005448@----;;;;;
5603;1005448;Guaymas;San Jose de la Laguna Guaymas;;;San Jose;gerhard-north;1769;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005448]]@Nombre: San Jose de la Laguna Guaymas@Santo: San Jose@Desde: 1769@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1005448@----;;;;;
5604;1005449;Aigame;Purificacion Aigame;;;;gerhard-north;1713;not_after;1742;ca;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005449]]@Nombre: Purificacion Aigame@Santo: @Desde: 1713@Hasta: 1742@Desdefuzzy: not_after@Hastafuzzy: ca@ID:1005449@----;;;;;
5605;1005449;Aigame;Concepcion Aigame;;;;gerhard-north;1743;ca;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005449]]@Nombre: Concepcion Aigame@Santo: @Desde: 1743@Hasta: 9999@Desdefuzzy: ca@Hastafuzzy: end@ID:1005449@----;;;;;
5606;1005450;San Martin;San Martin;;;San Martin;mapa-pinos;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005450]]@Nombre: San Martin@Santo: San Martin@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005450@----;;;;;
5607;1005451;Santa Gertrudis;Santa Gertrudis;;;Santa Gertrudis;mapa-pinos;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005451]]@Nombre: Santa Gertrudis@Santo: Santa Gertrudis@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005451@----;;;;;
5608;1005452;San Nicolas;San Nicolas;;;San Nicolas;mapa-pinos;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005452]]@Nombre: San Nicolas@Santo: San Nicolas@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005452@----;;;;;
5609;1005453;Buenavista;Buenavista;;;;mapa-pinos;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005453]]@Nombre: Buenavista@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005453@----;;;;;
5610;1005454;Lobo;Lobo;;;;mapa-pinos;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005454]]@Nombre: Lobo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005454@----;;;;;
5611;1005455;Pendencia;Pendencia;;;;mapa-pinos;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005455]]@Nombre: Pendencia@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005455@----;;;;;
5612;1005456;Santiago;Santiago;;;Santiago;mapa-pinos;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005456]]@Nombre: Santiago@Santo: Santiago@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1005456@----;;;;;
5613;1005457;Mesquite;Loreto Mesquite;;;;noticia-junta;1715;exact;1759;not_before;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005457]]@Nombre: Loreto Mesquite@Santo: @Desde: 1715@Hasta: 1759@Desdefuzzy: exact@Hastafuzzy: not_before@ID:1005457@----;;;;;
5614;1005458;Conejos;N.S. Aranzazu de Conejos;;;;noticia-junta;1715;exact;1759;not_before;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005458]]@Nombre: N.S. Aranzazu de Conejos@Santo: @Desde: 1715@Hasta: 1759@Desdefuzzy: exact@Hastafuzzy: not_before@ID:1005458@----;;;;;
5615;1005459;Tecolotes;Tecolotes;El Tecolote;;;noticia-junta;1715;not_before;1759;not_before;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005459]]@Nombre: Tecolotes@Santo: @Desde: 1715@Hasta: 1759@Desdefuzzy: not_before@Hastafuzzy: not_before@ID:1005459@----;;;;;
5616;1005460;San Antonio del Pueblito;San Antonio del Pueblito;;Cholones @;San Antonio;noticia-junta;1715;arbitrary;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1005460]]@Nombre: San Antonio del Pueblito@Santo: San Antonio@Desde: 1715@Hasta: 9999@Desdefuzzy: arbitrary@Hastafuzzy: end@ID:1005460@----;;;;;
