ID;fuenteID;entidadID;tipo;implicito;foco;tiempo;grupo;Citacion
1364;estado_1794;PMNGCABQ;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1365;estado_1794;PMNGCAST;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1366;estado_1794;PRNGAN00;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1367;estado_1794;PRNGCA00;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1368;estado_1794;PRNGCH00;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1369;estado_1794;PRNGLL00;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1370;estado_1794;PRNGMA00;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1371;estado_1794;PRNGNE00;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1373;estado_1794;PRNGSF00;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1374;estado_1794;PRNGSM00;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1375;estado_1794;PRNGTU00;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1376;estado_1794;PTNGCABR;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1377;qeq-1810;PTNGCACO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1378;estado_1794;PTNGCALO;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1379;estado_1794;PTNGCAMA;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1380;estado_1794;PTNGCAMB;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1381;estado_1794;PTNGCAMG;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1382;estado_1794;PTNGCAMH;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1383;estado_1794;PTNGCAMJ;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1384;estado_1794;PTNGCASB;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1385;estado_1794;PTNGLLAR;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1386;estado_1794;PTNGLLCA;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1387;estado_1794;PTNGLLME;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1388;estado_1794;PTNGLLTA;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1389;estado_1794;PTNGSMPN;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1390;estado_1794;PTNGSMSN;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1391;estado_1794;SUNG0000;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1392;silvestre;SUNG0000;Relación;no;no;1789;Relaciones;Francisco Silvestre, Descripcion del reyno de Santa Fe de Bogota (Bogotá 1950)
1393;qeq-1810;SUNG0000;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1394;qeq-1810;AUSF0000;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1395;qeq-1810;JUNGLLCH;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1396;qeq-1810;JUNGLLME;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1397;qeq-1810;JUNGLLPO;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1398;qeq-1810;JUNGLLSA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1399;qeq-1810;JMNGANSA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1400;qeq-1810;JUNGLLSM;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1401;qeq-1810;JMNGANSB;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1402;qeq-1810;JMNGCHBA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1403;qeq-1810;JMNGCHBB;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1404;qeq-1810;JMNGCHCH;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1405;qeq-1810;JMNGCHLL;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1406;qeq-1810;JMNGCHMU;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1407;qeq-1810;JMNGCHNN;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1408;qeq-1810;JMNGCHNO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1409;qeq-1810;JMNGCHQU;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1410;qeq-1810;JMNGCHSI;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1411;qeq-1810;JMNGCHSO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1412;qeq-1810;JMNGCHTA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1413;qeq-1810;JUNGANAR;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1414;qeq-1810;JUNGANCA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1415;qeq-1810;JUNGANMA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1416;qeq-1810;JUNGANME;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1417;qeq-1810;JUNGANRE;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1418;qeq-1810;JUNGANSR;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1419;qeq-1810;JUNGANZA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1420;qeq-1810;JUNGCAAY;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1421;qeq-1810;JUNGCACA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1422;qeq-1810;JUNGCAMO;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1423;qeq-1810;JUNGCASI;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1424;qeq-1810;JUNGCATO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1425;qeq-1810;JUNGCHCI;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1426;qeq-1810;JUNGCHNO;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1427;qeq-1810;JUNGMAHO;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1428;qeq-1810;JUNGMAIB;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1429;qeq-1810;JUNGMALP;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1430;qeq-1810;JUNGMAMA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1431;qeq-1810;JUNGMAPA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1432;qeq-1810;JUNGMATO;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1433;qeq-1810;JUNGNEAN;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1434;qeq-1810;JUNGNECO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1435;qeq-1810;JUNGNELP;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1436;qeq-1810;JUNGNENE;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1437;qeq-1810;JUNGNEPU;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1438;qeq-1810;JUNGNEPZ;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1439;qeq-1810;JUNGNETI;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1440;qeq-1810;JUNGPOAN;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1441;qeq-1810;JUNGPOCG;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1442;qeq-1810;JUNGPOSU;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1443;qeq-1810;JUNGPOTO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1444;qeq-1810;JUNGPPCU;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1445;qeq-1810;JUNGPPGI;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1446;qeq-1810;JUNGPPPP;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1448;qeq-1810;JUNGPPSE;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1449;qeq-1810;JUNGPPZA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1450;qeq-1810;JUNGSFBG;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1451;qeq-1810;JUNGSFBZ;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1452;qeq-1810;JUNGSFCA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1453;qeq-1810;JUNGSFGD;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1454;qeq-1810;JUNGSFGV;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1456;qeq-1810;JUNGSFPA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1457;qeq-1810;JUNGSFSF;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1458;qeq-1810;JUNGSFUB;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1459;qeq-1810;JUNGSFZI;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1460;qeq-1810;JUNGSMOC;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1461;qeq-1810;JUNGSMRH;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1462;qeq-1810;JUNGSMSM;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1463;qeq-1810;JUNGSMTA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1464;qeq-1810;JUNGSMTE;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1465;qeq-1810;JUNGSMVA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1466;qeq-1810;JUNGSOMV;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1467;qeq-1810;JUNGSOSG;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1468;qeq-1810;JUNGSOSO;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1469;qeq-1810;JUNGSOVE;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1470;qeq-1810;JUNGTUCH;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1471;qeq-1810;JUNGTUCV;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1472;qeq-1810;JUNGTUDU;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1473;qeq-1810;JUNGTUGA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1474;qeq-1810;JUNGTULE;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1475;qeq-1810;JUNGTUMU;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1476;qeq-1810;JUNGTUPA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1477;qeq-1810;JUNGTUSA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1478;qeq-1810;JUNGTUSF;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1479;qeq-1810;JUNGTUSO;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1480;qeq-1810;JUNGTUTE;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1481;qeq-1810;JUNGTUTM;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1482;qeq-1810;JUNGTUTU;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1483;qeq-1810;OBNGCA00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1484;qeq-1810;OBNGSF00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1485;qeq-1810;OBNGSM00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1486;qeq-1810;PMNGCABQ;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1487;qeq-1810;PMNGCAST;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1488;qeq-1810;PMNGSMCH;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1489;qeq-1810;PMNGSMCI;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1490;qeq-1810;PMNGSMFO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1491;qeq-1810;PMNGSMGU;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1492;qeq-1810;PMNGSMPI;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1493;qeq-1810;PMNGSMRE;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1494;qeq-1810;PMNGSMZT;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1495;qeq-1810;PRNGAN00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1496;qeq-1810;PRNGCA00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1497;qeq-1810;PRNGCH00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1498;qeq-1810;PRNGLL00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1499;qeq-1810;PRNGMA00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
