START;END_;Tipo;Label;Nombre;Variantes;Entidad_ID;Nivel
1690;1731;Alcaldia Mayor;Urique;Urique y Batopilas;Batopilas @ Minas de Urique @ Monserrate y Urique @ Uriqui @ Batopilas, Urique y Loreto;JUGDDUBP;Jurisdiccion
1690;1731;Alcaldia Mayor;Urique;Urique y Batopilas;Batopilas @ Minas de Urique @ Monserrate y Urique @ Uriqui @ Batopilas, Urique y Loreto;JUGDDUBP;Partido
1690;1762;Alcaldia Mayor;Misquiaguala;Misquiaguala;Mizquiaguala @ Mizquiahuala @  Misquiahuala @ Atengo  y Misquiahuala @ Mixquiahuala;JUNEMXMI;Partido
1690;1786;Alcaldia Mayor;Juxtlahuaca;Juxtlahuaca;Juxtlahuaca @ Tustlahuaca @ Tuxtlahuaca @ Justlahuaca @ Juxtlahuaca y Hicpaltepeque;JUNEOAJU;Jurisdiccion
1690;1786;Alcaldia Mayor;Juxtlahuaca;Juxtlahuaca;Juxtlahuaca @ Tustlahuaca @ Tuxtlahuaca @ Justlahuaca @ Juxtlahuaca y Hicpaltepeque;JUNEOAJU;Partido
1690;1786;Alcaldia Mayor;Juxtlahuaca;Juxtlahuaca;Juxtlahuaca @ Tustlahuaca @ Tuxtlahuaca @ Justlahuaca @ Juxtlahuaca y Hicpaltepeque;JUNEOAJU;Provincia_menor
1690;1786;Alcaldia Mayor;Tetepango;Tetepango y Misquiaguala;Tetepango @ Tetepango Hueypustla @ Gueispustla @ Huipuxtla @ Tetepango y Misquiaguala @ Tetepango y Mixquiahuala @ Tetepango y Mizquiahuala @ Tetepango y Atitalaquia @ Misquiaguala y Atitalaquia @ Tetepango, Misquiaguala y Atitalaquia @ Tetepango y Quipus;JUNEMXTP;Jurisdiccion
1690;1786;Alcaldia Mayor;Tetepango;Tetepango y Misquiaguala;Tetepango @ Tetepango Hueypustla @ Gueispustla @ Huipuxtla @ Tetepango y Misquiaguala @ Tetepango y Mixquiahuala @ Tetepango y Mizquiahuala @ Tetepango y Atitalaquia @ Misquiaguala y Atitalaquia @ Tetepango, Misquiaguala y Atitalaquia @ Tetepango y Quipus;JUNEMXTP;Provincia_menor
1690;1788;Alcaldia Mayor;Juchipila;Juchipila;Juchipila @ Xuchipila @ Suchipila;JUGDGDJU;Jurisdiccion
1690;1788;Alcaldia Mayor;Juchipila;Juchipila;Juchipila @ Xuchipila @ Suchipila;JUGDGDJU;Partido
1690;1788;Corregimiento;Cuquio;Cuquio;Cuquio @ Mezticacan @ Tlacotlan @ Tacotlan;JUGDGDCU;Jurisdiccion
1690;1788;Corregimiento;Cuquio;Cuquio;Cuquio @ Mezticacan @ Tlacotlan @ Tacotlan;JUGDGDCU;Partido
1691;1711;Alcaldia Mayor;San Cristobal;Valle de San Cristobal;Linares @ San Felipe de Linares @ Valle de San Cristobal;JUGDNLLI;Jurisdiccion
1691;1711;Alcaldia Mayor;San Cristobal;Valle de San Cristobal;Linares @ San Felipe de Linares @ Valle de San Cristobal;JUGDNLLI;Partido
1691;1786;Alcaldia Mayor;Zumpango;Zumpango;Zumpango @ Xilocingo @ Jilocingo @ Citlaltepeque @ Citlaltepec @ Zitlaltepec @ Xilocingo, Tlaltepec y Texisquiac @ Citlaltepeque, Tequisquiapa y Xilocingo;JUNEMXZM;Jurisdiccion
1691;1786;Alcaldia Mayor;Zumpango;Zumpango;Zumpango @ Xilocingo @ Jilocingo @ Citlaltepeque @ Citlaltepec @ Zitlaltepec @ Xilocingo, Tlaltepec y Texisquiac @ Citlaltepeque, Tequisquiapa y Xilocingo;JUNEMXZM;Partido
1691;1786;Alcaldia Mayor;Zumpango;Zumpango;Zumpango @ Xilocingo @ Jilocingo @ Citlaltepeque @ Citlaltepec @ Zitlaltepec @ Xilocingo, Tlaltepec y Texisquiac @ Citlaltepeque, Tequisquiapa y Xilocingo;JUNEMXZM;Provincia_menor
1691;1786;Alcaldia Mayor*;Labradores;Valle de Labradores;Valle de Labradores @ Valle de San Pablo de Labradores;JUGDNLLA;Jurisdiccion
1691;1786;Alcaldia Mayor*;Labradores;Valle de Labradores;Valle de Labradores @ Valle de San Pablo de Labradores;JUGDNLLA;Partido
1691;1805;Provincia;Mocoa;Mocoa;Mocoa @;PTQUPOMO;Partido
1692;1704;Alcaldia Mayor*;Pecos;Pecos;Galisteo @ Pecos @ Galisteo y Pecos;JUGDNMGA;Partido
1692;1705;Alcaldia Mayor;Las Salinas;Las Salinas;Alburquerque @ Las Salinas @ Rio abajo @ Albuquerque;JUGDNMAL;Jurisdiccion
1692;1705;Alcaldia Mayor;Las Salinas;Las Salinas;Alburquerque @ Las Salinas @ Rio abajo @ Albuquerque;JUGDNMAL;Partido
1692;1713;Alcaldia Mayor;Taos;Taos;Taos @ Tewas @ Tiwas @ Tihuas @ Teguas @ Tehuas @ Tiguas @ Thaos @ Taos y Picuries;JUGDNMTA;Jurisdiccion
1692;1713;Alcaldia Mayor;Taos;Taos;Taos @ Tewas @ Tiwas @ Tihuas @ Teguas @ Tehuas @ Tiguas @ Thaos @ Taos y Picuries;JUGDNMTA;Partido
1692;1727;Partido;Cochiti;Cochiti;Cochiti @;JUGDNMCO;Partido
1692;1760;Alcaldia Mayor;El Paso;El Paso;El Paso @ El Paso del Norte;JUGDNMEP;Jurisdiccion
1692;1760;Alcaldia Mayor;El Paso;El Paso;El Paso @ El Paso del Norte;JUGDNMEP;Partido
1692;1769;Alcaldia Mayor;Cosamaloapan;Chinantla y Cosamaloapan;Cosamaloapan @ Cuzamaluava @ Cuzamaluaba @ Cosamaloapan y Guaspaltepec @ Cozamaloapan @ Cosamaluapa;JUNEVCCS;Jurisdiccion
1692;1769;Alcaldia Mayor;Cosamaloapan;Chinantla y Cosamaloapan;Cosamaloapan @ Cuzamaluava @ Cuzamaluaba @ Cosamaloapan y Guaspaltepec @ Cozamaloapan @ Cosamaluapa;JUNEVCCS;Provincia_menor
1692;1786;Alcaldia Mayor;Zamora;Jacona y Zamora;Zamora y Jacona @ Zamora y Xacona @ Tacona y Zamora;JUNEMIZA;Partido
1692;1808;Alcaldia Mayor;Escuintla;Escuintla y Guazacapan;Escuintla @ Escuintla y Guazacapan @ Escuintepeque;JUGUGUES;Jurisdiccion
1692;1808;Alcaldia Mayor;Escuintla;Escuintla y Guazacapan;Escuintla @ Escuintla y Guazacapan @ Escuintepeque;JUGUGUES;Provincia_menor
1692;1808;Alcaldia Mayor;Los Queres;Los Queres;Los Queres @ Jemes @ Gemes @ Keres @ Xemez @ Gemez @ Jemez @ Zia @ Cochiti;JUGDNMQU;Jurisdiccion
1692;1808;Alcaldia Mayor;Los Queres;Los Queres;Los Queres @ Jemes @ Gemes @ Keres @ Xemez @ Gemez @ Jemez @ Zia @ Cochiti;JUGDNMQU;Partido
1692;1808;Partido;Guazacapan;Guazacapan;Guazacapan @;PTGUGUGZ;Partido
1693;1720;Partido;Santa Catarina;Santa Catarina;Santa Catarina @ Tepehuanes;JUGDDUSC;Partido
1693;1744;Alcaldia Mayor*;Santiago;Santiago de los Caballeros;Santiago de los Caballeros @ Badiraguato @ San Benito;JUGDSSSC;Jurisdiccion
1693;1744;Alcaldia Mayor*;Santiago;Santiago de los Caballeros;Santiago de los Caballeros @ Badiraguato @ San Benito;JUGDSSSC;Partido
1693;1786;Alcaldia Mayor*;Papasquiaro;Papasquiaro;Papasquiaro @ Santiago Papasquiaro @ Papasquiaro y Santa Catarina @ Papasquiaro y Tepehuanes;JUGDDUPP;Jurisdiccion
1693;1786;Alcaldia Mayor*;Papasquiaro;Papasquiaro;Papasquiaro @ Santiago Papasquiaro @ Papasquiaro y Santa Catarina @ Papasquiaro y Tepehuanes;JUGDDUPP;Partido
1694;1785;Corregimiento;Rancagua;Rancagua;Rancagua @;JUCHSARA;Jurisdiccion
1694;1785;Corregimiento;Rancagua;Rancagua;Rancagua @;JUCHSARA;Partido
1694;1786;Alcaldia Mayor;Boca de Leones;Boca de Leones;Boca de Leones @ Real de San Pedro de Boca de Leones;JUGDNLBL;Jurisdiccion
1694;1786;Alcaldia Mayor;Boca de Leones;Boca de Leones;Boca de Leones @ Real de San Pedro de Boca de Leones;JUGDNLBL;Partido
1694;1808;Alcaldia Mayor;La Laguna;La Laguna;La Laguna @ Jemes;JUGDNMLL;Jurisdiccion
1694;1808;Alcaldia Mayor;La Laguna;La Laguna;La Laguna @ Jemes;JUGDNMLL;Partido
1694;1808;Jurisdiccion;Araure;Araure;Araure @;JUVECAAR;Jurisdiccion
1694;1808;Jurisdiccion;Araure;Araure;Araure @;JUVECAAR;Partido
1695;1786;Corregimiento;Valles;Valles;Valles @ Villa de los Valles;JUNESLVA;Jurisdiccion
1695;1786;Corregimiento;Valles;Valles;Valles @ Villa de los Valles;JUNESLVA;Partido
1695;1786;Corregimiento;Valles;Valles;Valles @ Villa de los Valles;JUNESLVA;Provincia_menor
1695;1808;Alcaldia Mayor;La Cañada;La Cañada;Santa Cruz de la Cañada @ Rio arriba;JUGDNMSC;Jurisdiccion
1695;1808;Alcaldia Mayor;La Cañada;La Cañada;Santa Cruz de la Cañada @ Rio arriba;JUGDNMSC;Partido
1696;1778;Alcaldia Mayor;Cuicatlan;Cuicatlan y Papaloticpac;Cuicatlan @ Cuicatlan y Papaloticpac @ Cuicatlan y Teotitlan @ Teotitlan Del Camino @ Ciucatlan;JUNEOATC;Jurisdiccion
1696;1778;Alcaldia Mayor;Cuicatlan;Cuicatlan y Papaloticpac;Cuicatlan @ Cuicatlan y Papaloticpac @ Cuicatlan y Teotitlan @ Teotitlan Del Camino @ Ciucatlan;JUNEOATC;Partido
1696;1778;Alcaldia Mayor;Cuicatlan;Cuicatlan y Papaloticpac;Cuicatlan @ Cuicatlan y Papaloticpac @ Cuicatlan y Teotitlan @ Teotitlan Del Camino @ Ciucatlan;JUNEOATC;Provincia_menor
1696;1808;Partido;Papaloticpac;Papaloticpac y Tepeuzila;Papaloticpac @ Papaloticpac y Tepeuzila @ Papalo;JCNEOAPP;Partido
1697;1766;Presidio;California;California;California @ Las Californias @ Antigua California @ Baja California;PRNECL00;Jurisdiccion
1697;1766;Presidio;California;California;California @ Las Californias @ Antigua California @ Baja California;PRNECL00;Provincia
1697;1766;Presidio;California;California;California @ Las Californias @ Antigua California @ Baja California;PRNECL00;Provincia_menor
1697;1786;Corregimiento;Nicoya;Nicoya;Nicoya @ Bruselas;JUGUNINC;Jurisdiccion
1697;1786;Corregimiento;Nicoya;Nicoya;Nicoya @ Bruselas;JUGUNINC;Partido
1697;1786;Corregimiento;Nicoya;Nicoya;Nicoya @ Bruselas;JUGUNINC;Provincia_menor
1697;1786;Presidio;Peten;Peten;Peten @;MIGUGUPE;Jurisdiccion
1697;1786;Presidio;Peten;Peten;Peten @;MIGUGUPE;Partido
1697;1786;Presidio;Peten;Peten;Peten @;MIGUGUPE;Provincia_menor
1698;1718;Gobernacion;Pansacola;Santa Maria de Galve;Florida occidental @ Pensacola @ Penzacola;JUSDFLFW;Jurisdiccion
1698;1718;Gobernacion;Pansacola;Santa Maria de Galve;Florida occidental @ Pensacola @ Penzacola;JUSDFLFW;Partido
1699;1702;Gobernacion;Darien;Darien;Darien @;PRNGDA00;Jurisdiccion
1699;1702;Gobernacion;Darien;Darien;Darien @;PRNGDA00;Partido
1699;1702;Gobernacion;Darien;Darien;Darien @;PRNGDA00;Provincia_menor
1699;1786;Capitania a guerra;Camino Real Bajo;Camino Real Bajo;Camino Real Bajo @ Hunucma @ Camino Real y Hunucma;JUNEYURB;Partido
1700;1708;Corregimiento;Quijos;Quijos y Macas;Quijos @ Quijos y Macas @ Quijos, Zumaco y la Canela;PRQUQJ00;Provincia
1700;1708;Corregimiento;Quijos;Quijos y Macas;Quijos @ Quijos y Macas @ Quijos, Zumaco y la Canela;PRQUQJ00;Provincia_menor
1700;1708;Corregimiento;Tlajomulco;Tlajomulco y Cajitlan;Tlajomulco y Cajititlan @ Tlaxomulco @ Tlajomulco y Cajitlan;JUGDGDTL;Jurisdiccion
1700;1713;Alcaldia Mayor;Toluca;Toluca;Toluca @;JUNEMXTO;Jurisdiccion
1700;1713;Alcaldia Mayor;Toluca;Toluca;Toluca @;JUNEMXTO;Partido
1700;1713;Alcaldia Mayor;Toluca;Toluca;Toluca @;JUNEMXTO;Provincia_menor
1700;1755;Tenencia de gobierno;Cuatro Ciudades;Cuatro Ciudades;Cuatro Ciudades @ Cartago @ Tres Ciudades;JUNGPOCC;Jurisdiccion
1700;1765;Alcaldia Mayor;Parras y Saltillo;Saltillo y Parras;Parras y Saltillo @;JUGDDUPS;Jurisdiccion
1700;1786;Alcaldia Mayor;Sierra de Pinos;Sierra de Pinos;Sierra de Pinos @;JUGDZASI;Jurisdiccion
1700;1786;Alcaldia Mayor;Sierra de Pinos;Sierra de Pinos;Sierra de Pinos @;JUGDZASI;Partido
1700;1786;Corregimiento;Cajititlan;Cajititlan;Cajititlan @ Caxititlan @ Cuyutlan;JUGDGDCA;Partido
1700;1799;Alcaldia Mayor;Santa Fe;Santa Fe;Santa Fe @;JUGDNMSF;Jurisdiccion
1700;1799;Alcaldia Mayor;Santa Fe;Santa Fe;Santa Fe @;JUGDNMSF;Partido
1700;1808;Corregimiento;Coyaima y Natagaima;Coyaima y Natagaima;Coyaimas y Natagaimas @ Coyaima @ Coyaima y Atagaima @ Coyaima, Natagaima y Ataco;JUNGNECO;Jurisdiccion
1700;1808;Corregimiento;Coyaima y Natagaima;Coyaima y Natagaima;Coyaimas y Natagaimas @ Coyaima @ Coyaima y Atagaima @ Coyaima, Natagaima y Ataco;JUNGNECO;Partido
1700;1808;Corregimiento;Coyaima y Natagaima;Coyaima y Natagaima;Coyaimas y Natagaimas @ Coyaima @ Coyaima y Atagaima @ Coyaima, Natagaima y Ataco;JUNGNECO;Provincia_menor
1700;1808;Jurisdiccion;Saltillo;Saltillo;Saltillo @ Valle de Buena Esperanza;PTGDDUSO;Partido
1700;1808;Jurisdiccion-Tenencia de gobierno;Anserma;Anserma;Anserma @;JUNGPOAN;Partido
1700;1808;Partido;Parras;Parras;Parras @ Valle de Pirineos @ Parras, Lagunas y Rio de Nazas;PTGDDUPS;Partido
1700;9999;Jurisdiccion;Cartago;Cartago;Cartago @;JUNGPOCG;Partido
1701;1708;Corregimiento;Noanama;Noanama;Noanama @;JMNGCHNN;Partido
1701;1713;Corregimiento;Mizque;Mizque;Mizque @ Mizque y Pocona;JUCCCBMI;Partido
1701;1713;Corregimiento;Mizque;Mizque;Mizque @ Mizque y Pocona;JUCCCBMI;Provincia_menor
1701;1722;Alcaldia Mayor*;Guazamota;Guazamota;Guazamota @;JUGDDUGZ;Jurisdiccion
1701;1722;Alcaldia Mayor*;Guazamota;Guazamota;Guazamota @;JUGDDUGZ;Partido
1701;1722;Alcaldia Mayor*;Lajas;San Francisco de Lajas;Mezquital @ San Francisco Mezquital @ San Bernardino Milpillas @ Lajas y Melipillas @ Melpillas @ San Francisco de Lajas @ San Francisco de Lajas;JUGDDUME;Jurisdiccion
1701;1722;Alcaldia Mayor*;Lajas;San Francisco de Lajas;Mezquital @ San Francisco Mezquital @ San Bernardino Milpillas @ Lajas y Melipillas @ Melpillas @ San Francisco de Lajas @ San Francisco de Lajas;JUGDDUME;Partido
1701;1722;Comandancia General;Frontera de Arauco;Frontera de Arauco;Frontera de Arauco @;JUCHCOAR;Jurisdiccion
1701;1722;Tenencia a guerra;Ribera de Loiza;Ribera de Loiza;Loiza @ Ribera de Loiza;PTSDPRLO;Jurisdiccion
1701;1722;Tenencia a guerra;Ribera de Loiza;Ribera de Loiza;Loiza @ Ribera de Loiza;PTSDPRLO;Partido
1701;1733;Jurisdiccion;Puerto Principe;Puerto Principe;Puerto Principe @;JUSDCUPP;Jurisdiccion
1701;1739;Alcaldia Mayor*;Zuñi;Zuñi;Zuñi @;JUGDNMZU;Jurisdiccion
1701;1739;Alcaldia Mayor*;Zuñi;Zuñi;Zuñi @;JUGDNMZU;Partido
1701;1740;Marquesado;Oropesa;Oropesa;Marquesado de Oropesa @;SEPEMO00;Jurisdiccion
1701;1740;Marquesado;Oropesa;Oropesa;Marquesado de Oropesa @;SEPEMO00;Partido
1701;1740;Marquesado;Oropesa;Oropesa;Marquesado de Oropesa @;SEPEMO00;Provincia_menor
1701;1740;Marquesado;Oropesa;Oropesa;Marquesado de Oropesa @;SEPEMO00;Senorio
1701;1741;Misiones;Cerro de la Sal;Cerro de la Sal;Vitoc @ valle de Vitoc @ Conversiones de Tarma @ Misiones del Cerro de la Sal;MIPEOCVI;Partido
1701;1745;Presidio;El Callao;El Callao;Callao @;JUPELICO;Jurisdiccion
1701;1745;Presidio;El Callao;El Callao;Callao @;JUPELICO;Provincia_menor
1701;1747;Alcaldia Mayor;Bernalillo;Bernalillo;Sandia @ Bernalillo @ San Carlos de Alameda @ Alamada @ Isleta;JUGDNMSA;Jurisdiccion
1701;1747;Alcaldia Mayor;Bernalillo;Bernalillo;Sandia @ Bernalillo @ San Carlos de Alameda @ Alamada @ Isleta;JUGDNMSA;Partido
1701;1750;Jurisdiccion;Bayamo;Bayamo;Bayamo @;JUSDCUBY;Jurisdiccion
1701;1750;Jurisdiccion;Bayamo;Bayamo;Bayamo @;JUSDCUBY;Partido
1701;1756;Jurisdiccion;Remedios;Remedios;Pueblo Nuevo @ Remedios;JUNGVERE;Jurisdiccion
1701;1756;Jurisdiccion;Remedios;Remedios;Pueblo Nuevo @ Remedios;JUNGVERE;Partido
1701;1758;Jurisdiccion;Ayapel;Ayapel;Ayapel @;JUNGCAAY;Jurisdiccion
1701;1758;Jurisdiccion;Ayapel;Ayapel;Ayapel @;JUNGCAAY;Partido
1701;1762;Partido;Baba;Baba;Baba @;JUQUGQBB;Partido
1701;1762;Partido;Babahoyo;Babahoyo;Babahoyo @ Ojiba;JUQUGQBH;Partido
1701;1762;Partido;Daule;Daule;Daule @;JUQUGQDA;Partido
1701;1762;Partido;San Agustin;San Agustin;Florida oriental @ San Agustin @ Presidio de San Agustin;JUSDFLFE;Jurisdiccion
1701;1762;Partido;San Agustin;San Agustin;Florida oriental @ San Agustin @ Presidio de San Agustin;JUSDFLFE;Partido
1701;1762;Partido;Yaguachi;Yaguachi;Yaguachi @ Yaguache;JUQUGQYA;Partido
1701;1762;Tenencia de gobierno;Baracoa;Baracoa;Baracoa @;JUSDCUBC;Jurisdiccion
1701;1762;Tenencia de gobierno;Baracoa;Baracoa;Baracoa @;JUSDCUBC;Partido
1701;1764;Gobernacion;Santiago;Llanos del Casanare;Los Llanos @ Chire @ Casanare @ Santiago de las Atalayas @ Medina de Torres @ Arauca @;PRNGLL00;Provincia
1701;1764;Gobernacion;Santiago;Llanos del Casanare;Los Llanos @ Chire @ Casanare @ Santiago de las Atalayas @ Medina de Torres @ Arauca @;PRNGLL00;Provincia_menor
1701;1764;Jurisdiccion;Puerto Principe;Puerto Principe;Puerto Principe @ Partido de la Villa;PTSDPPPP;Partido
1701;1768;Misiones;Casanare;Casanare;Casanare @ Casanares;PTNGLLCA;Partido
1701;1768;Partido;Chiapa;Chiapa y Valle de Jiquipilas;Chiapa @ Chiapa y Valle de Jiquipilas @;PTGUCHCH;Partido
1701;1769;Partido;Misiones;Misiones guaranies;Candelaria @ Misiones guaranies;JURPMICA;Partido
1701;1770;Tenencia de corregimiento;Alausi;Alausi;Alausi @;JUQUCUAL;Partido
1701;1771;Misiones;Chiquitos;Chiquitos;Chiquitos @;JUCCCBCH;Jurisdiccion
1701;1771;Misiones;Chiquitos;Chiquitos;Chiquitos @;JUCCCBCH;Partido
1701;1771;Misiones;Moxos;Moxos;Moxos @;JUCCCBMO;Jurisdiccion
1701;1774;Misiones;Opateria;Opateria;Opateria @ Sonora;PTGDSSSO;Partido
1701;1776;Alcaldia Mayor;Candela;Valle de la Candela;Candela @ San Bernardino de la Candela @ San Carlos de la Candela;PMGDCOCA;Jurisdiccion
1701;1776;Alcaldia Mayor;Candela;Valle de la Candela;Candela @ San Bernardino de la Candela @ San Carlos de la Candela;PMGDCOCA;Partido
1701;1776;Gobernacion-Capitania General;Cumana;Cumana;Cumana @ Nueva Andalucia;PRVECU00;Provincia
1701;1776;Gobernacion-Capitania General;Cumana;Cumana;Cumana @ Nueva Andalucia;PRVECU00;Provincia_mayor
1701;1776;Gobernacion-Capitania General;Cumana;Cumana;Cumana @ Nueva Andalucia;PRVECU00;Provincia_menor
1701;1781;Partido;Entrerrios;Entrerrios;Entrerrios @;JURPBAER;Partido
1701;1783;Jurisdiccion;Cordoba;Cordoba;Cordoba @;JURPCOCO;Jurisdiccion
1701;1783;Jurisdiccion;Cordoba;Cordoba;Cordoba @;JURPCOCO;Partido
1701;1783;Jurisdiccion;Mendoza;Mendoza;Mendoza @;JURPCOME;Jurisdiccion
1701;1783;Jurisdiccion;Mendoza;Mendoza;Mendoza @;JURPCOME;Partido
1701;1783;Jurisdiccion;Santa Cruz de la Sierra;Santa Cruz de la Sierra;Santa Cruz de la Sierra @;JUCCCBSC;Jurisdiccion
1701;1783;Jurisdiccion;Santa Cruz de la Sierra;Santa Cruz de la Sierra;Santa Cruz de la Sierra @;JUCCCBSC;Partido
1701;1783;Jurisdiccion;Villarrica;Villarrica;Villarrica @ Espiritu Santo;JURPPAES;Jurisdiccion
1701;1783;Jurisdiccion;Villarrica;Villarrica;Villarrica @ Espiritu Santo;JURPPAES;Partido
1701;1783;Tenencia de corregimiento;San Juan;San Juan;San Juan @;JURPCOSJ;Jurisdiccion
1701;1783;Tenencia de corregimiento;San Juan;San Juan;San Juan @;JURPCOSJ;Partido
1701;1783;Tenencia de corregimiento;San Luis;San Luis;San Luis @;JURPCOSL;Jurisdiccion
1701;1783;Tenencia de corregimiento;San Luis;San Luis;San Luis @;JURPCOSL;Partido
1701;1783;Tenencia de gobierno;Catamarca;Catamarca;Catamarca @;JURPSACT;Jurisdiccion
1701;1783;Tenencia de gobierno;Catamarca;Catamarca;Catamarca @;JURPSACT;Partido
1701;1783;Tenencia de gobierno;Corrientes;Corrientes;Corrientes @;JURPBACR;Jurisdiccion
1701;1783;Tenencia de gobierno;Corrientes;Corrientes;Corrientes @;JURPBACR;Partido
1701;1783;Tenencia de gobierno;Jujuy;Jujuy;Jujuy @;JURPSAJU;Jurisdiccion
1701;1783;Tenencia de gobierno;Jujuy;Jujuy;Jujuy @;JURPSAJU;Partido
1701;1783;Tenencia de gobierno;La Rioja;La Rioja;La Rioja @;JURPCOLR;Jurisdiccion
1701;1783;Tenencia de gobierno;La Rioja;La Rioja;La Rioja @;JURPCOLR;Partido
1701;1783;Tenencia de gobierno;Salta;Salta;Salta @;JURPSASA;Jurisdiccion
1701;1783;Tenencia de gobierno;Salta;Salta;Salta @;JURPSASA;Partido
1701;1783;Tenencia de gobierno;San Miguel;San Miguel de Tucuman;San Miguel de Tucuman @;JURPSASM;Jurisdiccion
1701;1783;Tenencia de gobierno;San Miguel;San Miguel de Tucuman;San Miguel de Tucuman @;JURPSASM;Partido
1701;1783;Tenencia de gobierno;Santa Fe;Santa Fe;Santa Fe @;JURPBASF;Jurisdiccion
1701;1783;Tenencia de gobierno;Santa Fe;Santa Fe;Santa Fe @;JURPBASF;Partido
1701;1783;Tenencia de gobierno;Santiago;Santiago del Estero;Santiago del Estero @;JURPSAES;Jurisdiccion
1701;1783;Tenencia de gobierno;Santiago;Santiago del Estero;Santiago del Estero @;JURPSAES;Partido
1701;1784;Partido;Chichas;Chichas;Chichas @ Chichas;JUCCPOCH;Partido
1701;1785;Alcaldia Mayor;Chiapas;Chiapas;Ciudad Real @ Chiapas;JUGUCHCR;Jurisdiccion
1701;1785;Alcaldia Mayor;Chiapas;Chiapas;Ciudad Real @ Chiapas;JUGUCHCR;Provincia_menor
1701;1785;Jurisdiccion;Ciudad Real;Ciudad Real;Ciudad Real @ Chiapas;PTGUCHCR;Partido
1701;1785;Misiones;Apolobamba;Apolobamba;Apolobamba @ Caupolican @ Apolo;JUCCLPAP;Jurisdiccion
1701;1785;Misiones;Apolobamba;Apolobamba;Apolobamba @ Caupolican @ Apolo;JUCCLPAP;Partido
1701;1785;Misiones;Apolobamba;Apolobamba;Apolobamba @ Caupolican @ Apolo;JUCCLPAP;Provincia_menor
1701;1785;Partido;Corona;Corona y Chinampas;San Andres @ Corona @ Coronas y Chinampas;JUGUCHSA;Partido
1701;1785;Partido;Guardiania;Guardiania de Huitiupan;Simojovel @ Guardiania de Huitiupan;JUGUCHSI;Partido
1701;1785;Partido;Los Llanos;Los Llanos;Comitan @ Los Llanos;JUGUCHCO;Partido
1701;1785;Partido;Tzendales;Tzendales;Zendales @ Tzendales @ Sendales @ Ocozingo @ Chontales;PTGUCHZE;Partido
1701;1785;Partido;Zoques;Zoques;Zoques @;PTGUCHZO;Partido
1701;1786;Alcaldia Mayor;Huatlatlauca;Huatlatlauca;Huatlatlauca @ Huatlatlauca y Huehuetlan @ Guatlatlauca de Puebla @ Atlatlauca;JUNEPUHH;Partido
1701;1786;Alcaldia Mayor;Igualapa;Igualapa;Igualapa @ Ometepeque @ Igualapa, Xalapa y Cintla @ Ygualapam @ Xalapa @ Xalapa, Cintla y Acatlan @ Xalapa de la Costa;JUNEPUIG;Jurisdiccion
1701;1786;Alcaldia Mayor;Igualapa;Igualapa;Igualapa @ Ometepeque @ Igualapa, Xalapa y Cintla @ Ygualapam @ Xalapa @ Xalapa, Cintla y Acatlan @ Xalapa de la Costa;JUNEPUIG;Partido
1701;1786;Alcaldia Mayor;Igualapa;Igualapa;Igualapa @ Ometepeque @ Igualapa, Xalapa y Cintla @ Ygualapam @ Xalapa @ Xalapa, Cintla y Acatlan @ Xalapa de la Costa;JUNEPUIG;Provincia_menor
1701;1786;Capitania a guerra;La Costa;La Costa;La Costa @ Dzidzantun @ Costa Alta y Baja @ Sisantun;JUNEYULC;Partido
1701;1786;Jurisdiccion;Nueva Segovia;Nueva Segovia;Nueva Segovia @;JUGUNINS;Jurisdiccion
1701;1786;Jurisdiccion;Nueva Segovia;Nueva Segovia;Nueva Segovia @;JUGUNINS;Partido
1701;1786;Jurisdiccion;San Miguel;San Miguel;San Miguel @;JUGUSSSM;Jurisdiccion
1701;1786;Jurisdiccion;San Miguel;San Miguel;San Miguel @;JUGUSSSM;Partido
1701;1786;Jurisdiccion;San Vicente;San Vicente;San Vicente @;JUGUSSSV;Jurisdiccion
1701;1786;Jurisdiccion;San Vicente;San Vicente;San Vicente @;JUGUSSSV;Partido
1701;1786;Partido;Santa Ana;Santa Ana;Santa Ana @ Santa Ana la Grande;JUGUSSSA;Partido
1701;1788;Alcaldia Mayor;Hostotipaquillo;Hostotipaquillo;Hostotipaquillo @ Yesca;JUGDGDHQ;Jurisdiccion
1701;1788;Alcaldia Mayor;Hostotipaquillo;Hostotipaquillo;Hostotipaquillo @ Yesca;JUGDGDHQ;Partido
1701;1788;Alcaldia Mayor;Hostotipaquillo;Hostotipaquillo;Hostotipaquillo @ Yesca;JUGDGDHQ;Provincia_menor
1701;1788;Corregimiento;Rio Sinu;Rio Sinu;Lorica @ Rio Sinu;PTNGCALO;Partido
1701;1791;Reino;Francia;Francia;Francia @;EXFR0000;Extranjero
1701;1792;Misiones;Panatahuas;Panatahuas;Panatahuas @ Conversiones de Huanuco @ Panatavas;JUPETAPA;Partido
1701;1793;Corregimiento;Los Brazos;Los Brazos;Los Brazos @;JMNGCHBR;Partido
1701;1794;Alcaldia Mayor de Minas;Vetas;Vetas de Pamplona;Vetas de Pamplona @ Bucaramanga @ Minas de Pamplona y Bucaramanga @ Betas @;JUNGTUVP;Partido
1701;1794;Alcaldia Mayor de Minas;Vetas;Vetas de Pamplona;Vetas de Pamplona @ Bucaramanga @ Minas de Pamplona y Bucaramanga @ Betas @;JUNGTUVP;Provincia_menor
